survtype,datasource,countryname,yearweek,pathogen,indicator,age,value,detectableprevalence
SARS-CoV-2 variant,GISAID,Iceland,2020-W39,SARS-CoV-2,2-week count of sequences,total,473,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Iceland,2020-W38,SARS-CoV-2,2-week count of sequences,total,225,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Iceland,2020-W37,SARS-CoV-2,2-week count of sequences,total,50,>10% to 15%
SARS-CoV-2 variant,GISAID,Iceland,2020-W36,SARS-CoV-2,2-week count of sequences,total,68,>5% to 10%
SARS-CoV-2 variant,GISAID,Iceland,2020-W35,SARS-CoV-2,2-week count of sequences,total,84,>5% to 10%
SARS-CoV-2 variant,GISAID,Iceland,2020-W34,SARS-CoV-2,2-week count of sequences,total,93,>5% to 10%
SARS-CoV-2 variant,GISAID,Iceland,2020-W33,SARS-CoV-2,2-week count of sequences,total,92,>5% to 10%
SARS-CoV-2 variant,GISAID,Iceland,2020-W32,SARS-CoV-2,2-week count of sequences,total,91,>5% to 10%
SARS-CoV-2 variant,GISAID,Iceland,2020-W31,SARS-CoV-2,2-week count of sequences,total,58,>5% to 10%
SARS-CoV-2 variant,GISAID,Iceland,2020-W30,SARS-CoV-2,2-week count of sequences,total,13,>15%
SARS-CoV-2 variant,GISAID,Iceland,2020-W29,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Iceland,2020-W28,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Iceland,2020-W27,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Iceland,2020-W26,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Iceland,2020-W25,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Ireland,2025-W04,SARS-CoV-2,2-week count of sequences,total,18,>15%
SARS-CoV-2 variant,GISAID,Ireland,2025-W03,SARS-CoV-2,2-week count of sequences,total,42,>10% to 15%
SARS-CoV-2 variant,GISAID,Ireland,2025-W02,SARS-CoV-2,2-week count of sequences,total,49,>10% to 15%
SARS-CoV-2 variant,GISAID,Ireland,2025-W01,SARS-CoV-2,2-week count of sequences,total,51,>10% to 15%
SARS-CoV-2 variant,GISAID,Ireland,2024-W52,SARS-CoV-2,2-week count of sequences,total,56,>10% to 15%
SARS-CoV-2 variant,GISAID,Ireland,2024-W51,SARS-CoV-2,2-week count of sequences,total,52,>10% to 15%
SARS-CoV-2 variant,GISAID,Ireland,2024-W50,SARS-CoV-2,2-week count of sequences,total,59,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2024-W49,SARS-CoV-2,2-week count of sequences,total,83,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2024-W48,SARS-CoV-2,2-week count of sequences,total,68,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2024-W47,SARS-CoV-2,2-week count of sequences,total,60,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2024-W46,SARS-CoV-2,2-week count of sequences,total,96,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2024-W45,SARS-CoV-2,2-week count of sequences,total,96,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2024-W44,SARS-CoV-2,2-week count of sequences,total,89,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2024-W43,SARS-CoV-2,2-week count of sequences,total,133,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W42,SARS-CoV-2,2-week count of sequences,total,190,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W41,SARS-CoV-2,2-week count of sequences,total,249,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W40,SARS-CoV-2,2-week count of sequences,total,245,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W39,SARS-CoV-2,2-week count of sequences,total,244,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W38,SARS-CoV-2,2-week count of sequences,total,251,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W37,SARS-CoV-2,2-week count of sequences,total,204,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W36,SARS-CoV-2,2-week count of sequences,total,257,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W35,SARS-CoV-2,2-week count of sequences,total,258,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W34,SARS-CoV-2,2-week count of sequences,total,194,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W33,SARS-CoV-2,2-week count of sequences,total,222,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W32,SARS-CoV-2,2-week count of sequences,total,260,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W31,SARS-CoV-2,2-week count of sequences,total,287,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W30,SARS-CoV-2,2-week count of sequences,total,355,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W29,SARS-CoV-2,2-week count of sequences,total,405,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W28,SARS-CoV-2,2-week count of sequences,total,395,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W27,SARS-CoV-2,2-week count of sequences,total,405,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W26,SARS-CoV-2,2-week count of sequences,total,461,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W25,SARS-CoV-2,2-week count of sequences,total,460,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W24,SARS-CoV-2,2-week count of sequences,total,341,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W23,SARS-CoV-2,2-week count of sequences,total,244,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W22,SARS-CoV-2,2-week count of sequences,total,215,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W21,SARS-CoV-2,2-week count of sequences,total,185,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W20,SARS-CoV-2,2-week count of sequences,total,161,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W19,SARS-CoV-2,2-week count of sequences,total,187,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W18,SARS-CoV-2,2-week count of sequences,total,175,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W17,SARS-CoV-2,2-week count of sequences,total,133,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W16,SARS-CoV-2,2-week count of sequences,total,101,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2024-W15,SARS-CoV-2,2-week count of sequences,total,81,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2024-W14,SARS-CoV-2,2-week count of sequences,total,86,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2024-W13,SARS-CoV-2,2-week count of sequences,total,74,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2024-W12,SARS-CoV-2,2-week count of sequences,total,67,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2024-W11,SARS-CoV-2,2-week count of sequences,total,99,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2024-W10,SARS-CoV-2,2-week count of sequences,total,110,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2024-W09,SARS-CoV-2,2-week count of sequences,total,94,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2024-W08,SARS-CoV-2,2-week count of sequences,total,103,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2024-W07,SARS-CoV-2,2-week count of sequences,total,123,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W06,SARS-CoV-2,2-week count of sequences,total,166,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W05,SARS-CoV-2,2-week count of sequences,total,246,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W04,SARS-CoV-2,2-week count of sequences,total,287,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W03,SARS-CoV-2,2-week count of sequences,total,324,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W02,SARS-CoV-2,2-week count of sequences,total,329,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2024-W01,SARS-CoV-2,2-week count of sequences,total,333,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W52,SARS-CoV-2,2-week count of sequences,total,353,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W51,SARS-CoV-2,2-week count of sequences,total,307,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W50,SARS-CoV-2,2-week count of sequences,total,261,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W49,SARS-CoV-2,2-week count of sequences,total,217,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W48,SARS-CoV-2,2-week count of sequences,total,175,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W47,SARS-CoV-2,2-week count of sequences,total,224,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W46,SARS-CoV-2,2-week count of sequences,total,266,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W45,SARS-CoV-2,2-week count of sequences,total,256,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W44,SARS-CoV-2,2-week count of sequences,total,236,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W43,SARS-CoV-2,2-week count of sequences,total,236,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W42,SARS-CoV-2,2-week count of sequences,total,257,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W41,SARS-CoV-2,2-week count of sequences,total,275,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W40,SARS-CoV-2,2-week count of sequences,total,303,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W39,SARS-CoV-2,2-week count of sequences,total,302,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W38,SARS-CoV-2,2-week count of sequences,total,260,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W37,SARS-CoV-2,2-week count of sequences,total,238,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W36,SARS-CoV-2,2-week count of sequences,total,260,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W35,SARS-CoV-2,2-week count of sequences,total,243,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W34,SARS-CoV-2,2-week count of sequences,total,289,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W33,SARS-CoV-2,2-week count of sequences,total,343,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W32,SARS-CoV-2,2-week count of sequences,total,351,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W31,SARS-CoV-2,2-week count of sequences,total,303,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W30,SARS-CoV-2,2-week count of sequences,total,207,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W29,SARS-CoV-2,2-week count of sequences,total,154,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W28,SARS-CoV-2,2-week count of sequences,total,125,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W27,SARS-CoV-2,2-week count of sequences,total,83,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2023-W26,SARS-CoV-2,2-week count of sequences,total,65,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2023-W25,SARS-CoV-2,2-week count of sequences,total,97,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2023-W24,SARS-CoV-2,2-week count of sequences,total,113,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2023-W23,SARS-CoV-2,2-week count of sequences,total,121,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W22,SARS-CoV-2,2-week count of sequences,total,186,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W21,SARS-CoV-2,2-week count of sequences,total,191,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W20,SARS-CoV-2,2-week count of sequences,total,152,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W19,SARS-CoV-2,2-week count of sequences,total,169,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W18,SARS-CoV-2,2-week count of sequences,total,152,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W17,SARS-CoV-2,2-week count of sequences,total,140,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W16,SARS-CoV-2,2-week count of sequences,total,145,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W15,SARS-CoV-2,2-week count of sequences,total,156,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W14,SARS-CoV-2,2-week count of sequences,total,415,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W13,SARS-CoV-2,2-week count of sequences,total,866,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2023-W12,SARS-CoV-2,2-week count of sequences,total,958,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2023-W11,SARS-CoV-2,2-week count of sequences,total,771,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2023-W10,SARS-CoV-2,2-week count of sequences,total,632,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2023-W09,SARS-CoV-2,2-week count of sequences,total,576,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W08,SARS-CoV-2,2-week count of sequences,total,546,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W07,SARS-CoV-2,2-week count of sequences,total,480,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W06,SARS-CoV-2,2-week count of sequences,total,457,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W05,SARS-CoV-2,2-week count of sequences,total,478,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W04,SARS-CoV-2,2-week count of sequences,total,498,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2023-W03,SARS-CoV-2,2-week count of sequences,total,648,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2023-W02,SARS-CoV-2,2-week count of sequences,total,1500,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2023-W01,SARS-CoV-2,2-week count of sequences,total,1813,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W52,SARS-CoV-2,2-week count of sequences,total,1012,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W51,SARS-CoV-2,2-week count of sequences,total,811,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W50,SARS-CoV-2,2-week count of sequences,total,876,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W49,SARS-CoV-2,2-week count of sequences,total,739,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W48,SARS-CoV-2,2-week count of sequences,total,1066,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W47,SARS-CoV-2,2-week count of sequences,total,1151,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W46,SARS-CoV-2,2-week count of sequences,total,1155,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W45,SARS-CoV-2,2-week count of sequences,total,1171,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W44,SARS-CoV-2,2-week count of sequences,total,1151,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W43,SARS-CoV-2,2-week count of sequences,total,1417,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W42,SARS-CoV-2,2-week count of sequences,total,1562,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W41,SARS-CoV-2,2-week count of sequences,total,1533,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W40,SARS-CoV-2,2-week count of sequences,total,1155,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W39,SARS-CoV-2,2-week count of sequences,total,1036,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W38,SARS-CoV-2,2-week count of sequences,total,1261,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W37,SARS-CoV-2,2-week count of sequences,total,1361,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W36,SARS-CoV-2,2-week count of sequences,total,1482,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W35,SARS-CoV-2,2-week count of sequences,total,1574,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W34,SARS-CoV-2,2-week count of sequences,total,1484,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W33,SARS-CoV-2,2-week count of sequences,total,1141,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W32,SARS-CoV-2,2-week count of sequences,total,869,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W31,SARS-CoV-2,2-week count of sequences,total,817,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W30,SARS-CoV-2,2-week count of sequences,total,959,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W29,SARS-CoV-2,2-week count of sequences,total,1545,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W28,SARS-CoV-2,2-week count of sequences,total,2279,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W27,SARS-CoV-2,2-week count of sequences,total,2616,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W26,SARS-CoV-2,2-week count of sequences,total,3474,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W25,SARS-CoV-2,2-week count of sequences,total,5326,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W24,SARS-CoV-2,2-week count of sequences,total,3354,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W23,SARS-CoV-2,2-week count of sequences,total,1188,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W22,SARS-CoV-2,2-week count of sequences,total,1501,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W21,SARS-CoV-2,2-week count of sequences,total,950,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W20,SARS-CoV-2,2-week count of sequences,total,1457,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W19,SARS-CoV-2,2-week count of sequences,total,2511,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W18,SARS-CoV-2,2-week count of sequences,total,2821,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W17,SARS-CoV-2,2-week count of sequences,total,2448,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W16,SARS-CoV-2,2-week count of sequences,total,1938,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W15,SARS-CoV-2,2-week count of sequences,total,2220,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W14,SARS-CoV-2,2-week count of sequences,total,2563,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W13,SARS-CoV-2,2-week count of sequences,total,3456,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W12,SARS-CoV-2,2-week count of sequences,total,3907,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W11,SARS-CoV-2,2-week count of sequences,total,1791,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W10,SARS-CoV-2,2-week count of sequences,total,305,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2022-W09,SARS-CoV-2,2-week count of sequences,total,665,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W08,SARS-CoV-2,2-week count of sequences,total,863,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W07,SARS-CoV-2,2-week count of sequences,total,734,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W06,SARS-CoV-2,2-week count of sequences,total,1044,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W05,SARS-CoV-2,2-week count of sequences,total,1697,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W04,SARS-CoV-2,2-week count of sequences,total,4532,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W03,SARS-CoV-2,2-week count of sequences,total,5874,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W02,SARS-CoV-2,2-week count of sequences,total,4497,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2022-W01,SARS-CoV-2,2-week count of sequences,total,3054,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W52,SARS-CoV-2,2-week count of sequences,total,1300,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W51,SARS-CoV-2,2-week count of sequences,total,3072,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W50,SARS-CoV-2,2-week count of sequences,total,3786,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W49,SARS-CoV-2,2-week count of sequences,total,2466,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W48,SARS-CoV-2,2-week count of sequences,total,1782,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W47,SARS-CoV-2,2-week count of sequences,total,537,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2021-W46,SARS-CoV-2,2-week count of sequences,total,399,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2021-W45,SARS-CoV-2,2-week count of sequences,total,999,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W44,SARS-CoV-2,2-week count of sequences,total,2884,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W43,SARS-CoV-2,2-week count of sequences,total,3436,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W42,SARS-CoV-2,2-week count of sequences,total,3009,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W41,SARS-CoV-2,2-week count of sequences,total,2993,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W40,SARS-CoV-2,2-week count of sequences,total,2384,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W39,SARS-CoV-2,2-week count of sequences,total,1696,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W38,SARS-CoV-2,2-week count of sequences,total,1670,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W37,SARS-CoV-2,2-week count of sequences,total,2479,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W36,SARS-CoV-2,2-week count of sequences,total,2764,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W35,SARS-CoV-2,2-week count of sequences,total,2228,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W34,SARS-CoV-2,2-week count of sequences,total,2578,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W33,SARS-CoV-2,2-week count of sequences,total,2929,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W32,SARS-CoV-2,2-week count of sequences,total,2743,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W31,SARS-CoV-2,2-week count of sequences,total,3033,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W30,SARS-CoV-2,2-week count of sequences,total,3081,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W29,SARS-CoV-2,2-week count of sequences,total,2935,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W28,SARS-CoV-2,2-week count of sequences,total,2673,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W27,SARS-CoV-2,2-week count of sequences,total,1809,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W26,SARS-CoV-2,2-week count of sequences,total,1284,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W25,SARS-CoV-2,2-week count of sequences,total,1598,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W24,SARS-CoV-2,2-week count of sequences,total,1647,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W23,SARS-CoV-2,2-week count of sequences,total,1422,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W22,SARS-CoV-2,2-week count of sequences,total,1697,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W21,SARS-CoV-2,2-week count of sequences,total,2381,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W20,SARS-CoV-2,2-week count of sequences,total,2401,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W19,SARS-CoV-2,2-week count of sequences,total,2160,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W18,SARS-CoV-2,2-week count of sequences,total,2101,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W17,SARS-CoV-2,2-week count of sequences,total,1914,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W16,SARS-CoV-2,2-week count of sequences,total,1602,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W15,SARS-CoV-2,2-week count of sequences,total,1545,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W14,SARS-CoV-2,2-week count of sequences,total,1362,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W13,SARS-CoV-2,2-week count of sequences,total,1429,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W12,SARS-CoV-2,2-week count of sequences,total,1816,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W11,SARS-CoV-2,2-week count of sequences,total,1746,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W10,SARS-CoV-2,2-week count of sequences,total,1488,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W09,SARS-CoV-2,2-week count of sequences,total,1635,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W08,SARS-CoV-2,2-week count of sequences,total,1610,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W07,SARS-CoV-2,2-week count of sequences,total,1478,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W06,SARS-CoV-2,2-week count of sequences,total,1726,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W05,SARS-CoV-2,2-week count of sequences,total,1195,≤1%
SARS-CoV-2 variant,GISAID,Ireland,2021-W04,SARS-CoV-2,2-week count of sequences,total,560,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2021-W03,SARS-CoV-2,2-week count of sequences,total,506,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2021-W02,SARS-CoV-2,2-week count of sequences,total,390,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2021-W01,SARS-CoV-2,2-week count of sequences,total,277,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Ireland,2020-W53,SARS-CoV-2,2-week count of sequences,total,210,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2020-W52,SARS-CoV-2,2-week count of sequences,total,159,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2020-W51,SARS-CoV-2,2-week count of sequences,total,101,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2020-W50,SARS-CoV-2,2-week count of sequences,total,33,>15%
SARS-CoV-2 variant,GISAID,Ireland,2020-W49,SARS-CoV-2,2-week count of sequences,total,92,>5% to 10%
SARS-CoV-2 variant,GISAID,Ireland,2020-W48,SARS-CoV-2,2-week count of sequences,total,136,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Ireland,2020-W47,SARS-CoV-2,2-week count of sequences,total,95,>5% to 10%
