survtype,datasource,countryname,yearweek,pathogen,variant,indicator,age,value
SARS-CoV-2 variant,GISAID,Ireland,2023-W10,SARS-CoV-2,BA.5,proportion,total,4.5
SARS-CoV-2 variant,GISAID,Ireland,2023-W10,SARS-CoV-2,BQ.1,proportion,total,7.1
SARS-CoV-2 variant,GISAID,Ireland,2023-W10,SARS-CoV-2,Other,proportion,total,0.6
SARS-CoV-2 variant,GISAID,Ireland,2023-W10,SARS-CoV-2,XBB,proportion,total,3.1
SARS-CoV-2 variant,GISAID,Ireland,2023-W10,SARS-CoV-2,XBB.1.5-like,proportion,total,73.7
SARS-CoV-2 variant,GISAID,Ireland,2023-W09,SARS-CoV-2,BA.2.75,detections,total,33
SARS-CoV-2 variant,GISAID,Ireland,2023-W09,SARS-CoV-2,BA.4,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2023-W09,SARS-CoV-2,BA.5,detections,total,9
SARS-CoV-2 variant,GISAID,Ireland,2023-W09,SARS-CoV-2,BQ.1,detections,total,30
SARS-CoV-2 variant,GISAID,Ireland,2023-W09,SARS-CoV-2,Other,detections,total,3
SARS-CoV-2 variant,GISAID,Ireland,2023-W09,SARS-CoV-2,XBB,detections,total,12
SARS-CoV-2 variant,GISAID,Ireland,2023-W09,SARS-CoV-2,XBB.1.5-like,detections,total,189
SARS-CoV-2 variant,GISAID,Ireland,2023-W09,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,2
SARS-CoV-2 variant,GISAID,Ireland,2023-W09,SARS-CoV-2,BA.2.75,proportion,total,11.8
SARS-CoV-2 variant,GISAID,Ireland,2023-W09,SARS-CoV-2,BA.4,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Ireland,2023-W09,SARS-CoV-2,BA.5,proportion,total,3.2
SARS-CoV-2 variant,GISAID,Ireland,2023-W09,SARS-CoV-2,BQ.1,proportion,total,10.8
SARS-CoV-2 variant,GISAID,Ireland,2023-W09,SARS-CoV-2,Other,proportion,total,1.1
SARS-CoV-2 variant,GISAID,Ireland,2023-W09,SARS-CoV-2,XBB,proportion,total,4.3
SARS-CoV-2 variant,GISAID,Ireland,2023-W09,SARS-CoV-2,XBB.1.5-like,proportion,total,67.7
SARS-CoV-2 variant,GISAID,Ireland,2023-W09,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,0.7
SARS-CoV-2 variant,GISAID,Ireland,2023-W08,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2023-W08,SARS-CoV-2,BA.2.75,detections,total,54
SARS-CoV-2 variant,GISAID,Ireland,2023-W08,SARS-CoV-2,BA.5,detections,total,17
SARS-CoV-2 variant,GISAID,Ireland,2023-W08,SARS-CoV-2,BQ.1,detections,total,29
SARS-CoV-2 variant,GISAID,Ireland,2023-W08,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Ireland,2023-W08,SARS-CoV-2,XBB,detections,total,3
SARS-CoV-2 variant,GISAID,Ireland,2023-W08,SARS-CoV-2,XBB.1.5-like,detections,total,191
SARS-CoV-2 variant,GISAID,Ireland,2023-W08,SARS-CoV-2,BA.2,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Ireland,2023-W08,SARS-CoV-2,BA.2.75,proportion,total,18.2
SARS-CoV-2 variant,GISAID,Ireland,2023-W08,SARS-CoV-2,BA.5,proportion,total,5.7
SARS-CoV-2 variant,GISAID,Ireland,2023-W08,SARS-CoV-2,BQ.1,proportion,total,9.8
SARS-CoV-2 variant,GISAID,Ireland,2023-W08,SARS-CoV-2,Other,proportion,total,0.7
SARS-CoV-2 variant,GISAID,Ireland,2023-W08,SARS-CoV-2,XBB,proportion,total,1
SARS-CoV-2 variant,GISAID,Ireland,2023-W08,SARS-CoV-2,XBB.1.5-like,proportion,total,64.3
SARS-CoV-2 variant,GISAID,Ireland,2023-W07,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2023-W07,SARS-CoV-2,BA.2.75,detections,total,55
SARS-CoV-2 variant,GISAID,Ireland,2023-W07,SARS-CoV-2,BA.5,detections,total,9
SARS-CoV-2 variant,GISAID,Ireland,2023-W07,SARS-CoV-2,BQ.1,detections,total,18
SARS-CoV-2 variant,GISAID,Ireland,2023-W07,SARS-CoV-2,XBB,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2023-W07,SARS-CoV-2,XBB.1.5-like,detections,total,165
SARS-CoV-2 variant,GISAID,Ireland,2023-W07,SARS-CoV-2,BA.2,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Ireland,2023-W07,SARS-CoV-2,BA.2.75,proportion,total,22.1
SARS-CoV-2 variant,GISAID,Ireland,2023-W07,SARS-CoV-2,BA.5,proportion,total,3.6
SARS-CoV-2 variant,GISAID,Ireland,2023-W07,SARS-CoV-2,BQ.1,proportion,total,7.2
SARS-CoV-2 variant,GISAID,Ireland,2023-W07,SARS-CoV-2,XBB,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Ireland,2023-W07,SARS-CoV-2,XBB.1.5-like,proportion,total,66.3
SARS-CoV-2 variant,GISAID,Ireland,2023-W06,SARS-CoV-2,BA.2.75,detections,total,60
SARS-CoV-2 variant,GISAID,Ireland,2023-W06,SARS-CoV-2,BA.5,detections,total,14
SARS-CoV-2 variant,GISAID,Ireland,2023-W06,SARS-CoV-2,BQ.1,detections,total,32
SARS-CoV-2 variant,GISAID,Ireland,2023-W06,SARS-CoV-2,XBB,detections,total,2
SARS-CoV-2 variant,GISAID,Ireland,2023-W06,SARS-CoV-2,XBB.1.5-like,detections,total,123
SARS-CoV-2 variant,GISAID,Ireland,2023-W06,SARS-CoV-2,BA.2.75,proportion,total,26
SARS-CoV-2 variant,GISAID,Ireland,2023-W06,SARS-CoV-2,BA.5,proportion,total,6.1
SARS-CoV-2 variant,GISAID,Ireland,2023-W06,SARS-CoV-2,BQ.1,proportion,total,13.9
SARS-CoV-2 variant,GISAID,Ireland,2023-W06,SARS-CoV-2,XBB,proportion,total,0.9
SARS-CoV-2 variant,GISAID,Ireland,2023-W06,SARS-CoV-2,XBB.1.5-like,proportion,total,53.2
SARS-CoV-2 variant,GISAID,Ireland,2023-W05,SARS-CoV-2,BA.2.75,detections,total,75
SARS-CoV-2 variant,GISAID,Ireland,2023-W05,SARS-CoV-2,BA.5,detections,total,12
SARS-CoV-2 variant,GISAID,Ireland,2023-W05,SARS-CoV-2,BQ.1,detections,total,49
SARS-CoV-2 variant,GISAID,Ireland,2023-W05,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2023-W05,SARS-CoV-2,XBB,detections,total,4
SARS-CoV-2 variant,GISAID,Ireland,2023-W05,SARS-CoV-2,XBB.1.5-like,detections,total,85
SARS-CoV-2 variant,GISAID,Ireland,2023-W05,SARS-CoV-2,BA.2.75,proportion,total,33.2
SARS-CoV-2 variant,GISAID,Ireland,2023-W05,SARS-CoV-2,BA.5,proportion,total,5.3
SARS-CoV-2 variant,GISAID,Ireland,2023-W05,SARS-CoV-2,BQ.1,proportion,total,21.7
SARS-CoV-2 variant,GISAID,Ireland,2023-W05,SARS-CoV-2,Other,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Ireland,2023-W05,SARS-CoV-2,XBB,proportion,total,1.8
SARS-CoV-2 variant,GISAID,Ireland,2023-W05,SARS-CoV-2,XBB.1.5-like,proportion,total,37.6
SARS-CoV-2 variant,GISAID,Ireland,2023-W04,SARS-CoV-2,BA.2.75,detections,total,88
SARS-CoV-2 variant,GISAID,Ireland,2023-W04,SARS-CoV-2,BA.5,detections,total,13
SARS-CoV-2 variant,GISAID,Ireland,2023-W04,SARS-CoV-2,BQ.1,detections,total,81
SARS-CoV-2 variant,GISAID,Ireland,2023-W04,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2023-W04,SARS-CoV-2,XBB,detections,total,2
SARS-CoV-2 variant,GISAID,Ireland,2023-W04,SARS-CoV-2,XBB.1.5-like,detections,total,67
SARS-CoV-2 variant,GISAID,Ireland,2023-W04,SARS-CoV-2,BA.2.75,proportion,total,34.9
SARS-CoV-2 variant,GISAID,Ireland,2023-W04,SARS-CoV-2,BA.5,proportion,total,5.2
SARS-CoV-2 variant,GISAID,Ireland,2023-W04,SARS-CoV-2,BQ.1,proportion,total,32.1
SARS-CoV-2 variant,GISAID,Ireland,2023-W04,SARS-CoV-2,Other,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Ireland,2023-W04,SARS-CoV-2,XBB,proportion,total,0.8
SARS-CoV-2 variant,GISAID,Ireland,2023-W04,SARS-CoV-2,XBB.1.5-like,proportion,total,26.6
SARS-CoV-2 variant,GISAID,Ireland,2023-W03,SARS-CoV-2,BA.2.75,detections,total,103
SARS-CoV-2 variant,GISAID,Ireland,2023-W03,SARS-CoV-2,BA.4,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2023-W03,SARS-CoV-2,BA.5,detections,total,8
SARS-CoV-2 variant,GISAID,Ireland,2023-W03,SARS-CoV-2,BQ.1,detections,total,78
SARS-CoV-2 variant,GISAID,Ireland,2023-W03,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Ireland,2023-W03,SARS-CoV-2,XBB,detections,total,3
SARS-CoV-2 variant,GISAID,Ireland,2023-W03,SARS-CoV-2,XBB.1.5-like,detections,total,51
SARS-CoV-2 variant,GISAID,Ireland,2023-W03,SARS-CoV-2,BA.2.75,proportion,total,41.9
SARS-CoV-2 variant,GISAID,Ireland,2023-W03,SARS-CoV-2,BA.4,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Ireland,2023-W03,SARS-CoV-2,BA.5,proportion,total,3.3
SARS-CoV-2 variant,GISAID,Ireland,2023-W03,SARS-CoV-2,BQ.1,proportion,total,31.7
SARS-CoV-2 variant,GISAID,Ireland,2023-W03,SARS-CoV-2,Other,proportion,total,0.8
SARS-CoV-2 variant,GISAID,Ireland,2023-W03,SARS-CoV-2,XBB,proportion,total,1.2
SARS-CoV-2 variant,GISAID,Ireland,2023-W03,SARS-CoV-2,XBB.1.5-like,proportion,total,20.7
SARS-CoV-2 variant,GISAID,Ireland,2023-W02,SARS-CoV-2,BA.2.75,detections,total,155
SARS-CoV-2 variant,GISAID,Ireland,2023-W02,SARS-CoV-2,BA.5,detections,total,27
SARS-CoV-2 variant,GISAID,Ireland,2023-W02,SARS-CoV-2,BQ.1,detections,total,152
SARS-CoV-2 variant,GISAID,Ireland,2023-W02,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2023-W02,SARS-CoV-2,XBB,detections,total,10
SARS-CoV-2 variant,GISAID,Ireland,2023-W02,SARS-CoV-2,XBB.1.5-like,detections,total,57
SARS-CoV-2 variant,GISAID,Ireland,2023-W02,SARS-CoV-2,BA.2.75,proportion,total,38.6
SARS-CoV-2 variant,GISAID,Ireland,2023-W02,SARS-CoV-2,BA.5,proportion,total,6.7
SARS-CoV-2 variant,GISAID,Ireland,2023-W02,SARS-CoV-2,BQ.1,proportion,total,37.8
SARS-CoV-2 variant,GISAID,Ireland,2023-W02,SARS-CoV-2,Other,proportion,total,0.2
SARS-CoV-2 variant,GISAID,Ireland,2023-W02,SARS-CoV-2,XBB,proportion,total,2.5
SARS-CoV-2 variant,GISAID,Ireland,2023-W02,SARS-CoV-2,XBB.1.5-like,proportion,total,14.2
SARS-CoV-2 variant,GISAID,Ireland,2023-W01,SARS-CoV-2,BA.2,detections,total,5
SARS-CoV-2 variant,GISAID,Ireland,2023-W01,SARS-CoV-2,BA.2.75,detections,total,399
SARS-CoV-2 variant,GISAID,Ireland,2023-W01,SARS-CoV-2,BA.4,detections,total,2
SARS-CoV-2 variant,GISAID,Ireland,2023-W01,SARS-CoV-2,BA.5,detections,total,53
SARS-CoV-2 variant,GISAID,Ireland,2023-W01,SARS-CoV-2,BQ.1,detections,total,537
SARS-CoV-2 variant,GISAID,Ireland,2023-W01,SARS-CoV-2,Other,detections,total,3
SARS-CoV-2 variant,GISAID,Ireland,2023-W01,SARS-CoV-2,XBB,detections,total,15
SARS-CoV-2 variant,GISAID,Ireland,2023-W01,SARS-CoV-2,XBB.1.5-like,detections,total,84
SARS-CoV-2 variant,GISAID,Ireland,2023-W01,SARS-CoV-2,BA.2,proportion,total,0.5
SARS-CoV-2 variant,GISAID,Ireland,2023-W01,SARS-CoV-2,BA.2.75,proportion,total,36.3
SARS-CoV-2 variant,GISAID,Ireland,2023-W01,SARS-CoV-2,BA.4,proportion,total,0.2
SARS-CoV-2 variant,GISAID,Ireland,2023-W01,SARS-CoV-2,BA.5,proportion,total,4.8
SARS-CoV-2 variant,GISAID,Ireland,2023-W01,SARS-CoV-2,BQ.1,proportion,total,48.9
SARS-CoV-2 variant,GISAID,Ireland,2023-W01,SARS-CoV-2,Other,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Ireland,2023-W01,SARS-CoV-2,XBB,proportion,total,1.4
SARS-CoV-2 variant,GISAID,Ireland,2023-W01,SARS-CoV-2,XBB.1.5-like,proportion,total,7.7
SARS-CoV-2 variant,GISAID,Ireland,2022-W52,SARS-CoV-2,BA.2,detections,total,4
SARS-CoV-2 variant,GISAID,Ireland,2022-W52,SARS-CoV-2,BA.2.75,detections,total,228
SARS-CoV-2 variant,GISAID,Ireland,2022-W52,SARS-CoV-2,BA.4,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2022-W52,SARS-CoV-2,BA.5,detections,total,43
SARS-CoV-2 variant,GISAID,Ireland,2022-W52,SARS-CoV-2,BQ.1,detections,total,381
SARS-CoV-2 variant,GISAID,Ireland,2022-W52,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Ireland,2022-W52,SARS-CoV-2,XBB,detections,total,9
SARS-CoV-2 variant,GISAID,Ireland,2022-W52,SARS-CoV-2,XBB.1.5-like,detections,total,47
SARS-CoV-2 variant,GISAID,Ireland,2022-W52,SARS-CoV-2,BA.2,proportion,total,0.6
SARS-CoV-2 variant,GISAID,Ireland,2022-W52,SARS-CoV-2,BA.2.75,proportion,total,31.9
SARS-CoV-2 variant,GISAID,Ireland,2022-W52,SARS-CoV-2,BA.4,proportion,total,0.1
SARS-CoV-2 variant,GISAID,Ireland,2022-W52,SARS-CoV-2,BA.5,proportion,total,6
SARS-CoV-2 variant,GISAID,Ireland,2022-W52,SARS-CoV-2,BQ.1,proportion,total,53.3
SARS-CoV-2 variant,GISAID,Ireland,2022-W52,SARS-CoV-2,Other,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Ireland,2022-W52,SARS-CoV-2,XBB,proportion,total,1.3
SARS-CoV-2 variant,GISAID,Ireland,2022-W52,SARS-CoV-2,XBB.1.5-like,proportion,total,6.6
SARS-CoV-2 variant,GISAID,Ireland,2022-W51,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2022-W51,SARS-CoV-2,BA.2.75,detections,total,69
SARS-CoV-2 variant,GISAID,Ireland,2022-W51,SARS-CoV-2,BA.4,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2022-W51,SARS-CoV-2,BA.5,detections,total,27
SARS-CoV-2 variant,GISAID,Ireland,2022-W51,SARS-CoV-2,BQ.1,detections,total,188
SARS-CoV-2 variant,GISAID,Ireland,2022-W51,SARS-CoV-2,XBB,detections,total,4
SARS-CoV-2 variant,GISAID,Ireland,2022-W51,SARS-CoV-2,XBB.1.5-like,detections,total,7
SARS-CoV-2 variant,GISAID,Ireland,2022-W51,SARS-CoV-2,BA.2,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Ireland,2022-W51,SARS-CoV-2,BA.2.75,proportion,total,23.2
SARS-CoV-2 variant,GISAID,Ireland,2022-W51,SARS-CoV-2,BA.4,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Ireland,2022-W51,SARS-CoV-2,BA.5,proportion,total,9.1
SARS-CoV-2 variant,GISAID,Ireland,2022-W51,SARS-CoV-2,BQ.1,proportion,total,63.3
SARS-CoV-2 variant,GISAID,Ireland,2022-W51,SARS-CoV-2,XBB,proportion,total,1.3
SARS-CoV-2 variant,GISAID,Ireland,2022-W51,SARS-CoV-2,XBB.1.5-like,proportion,total,2.4
SARS-CoV-2 variant,GISAID,Ireland,2022-W50,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2022-W50,SARS-CoV-2,BA.2.75,detections,total,112
SARS-CoV-2 variant,GISAID,Ireland,2022-W50,SARS-CoV-2,BA.4,detections,total,3
SARS-CoV-2 variant,GISAID,Ireland,2022-W50,SARS-CoV-2,BA.5,detections,total,36
SARS-CoV-2 variant,GISAID,Ireland,2022-W50,SARS-CoV-2,BQ.1,detections,total,341
SARS-CoV-2 variant,GISAID,Ireland,2022-W50,SARS-CoV-2,XBB,detections,total,14
SARS-CoV-2 variant,GISAID,Ireland,2022-W50,SARS-CoV-2,XBB.1.5-like,detections,total,7
SARS-CoV-2 variant,GISAID,Ireland,2022-W50,SARS-CoV-2,BA.2,proportion,total,0.2
SARS-CoV-2 variant,GISAID,Ireland,2022-W50,SARS-CoV-2,BA.2.75,proportion,total,21.8
SARS-CoV-2 variant,GISAID,Ireland,2022-W50,SARS-CoV-2,BA.4,proportion,total,0.6
SARS-CoV-2 variant,GISAID,Ireland,2022-W50,SARS-CoV-2,BA.5,proportion,total,7
SARS-CoV-2 variant,GISAID,Ireland,2022-W50,SARS-CoV-2,BQ.1,proportion,total,66.3
SARS-CoV-2 variant,GISAID,Ireland,2022-W50,SARS-CoV-2,XBB,proportion,total,2.7
SARS-CoV-2 variant,GISAID,Ireland,2022-W50,SARS-CoV-2,XBB.1.5-like,proportion,total,1.4
SARS-CoV-2 variant,GISAID,Ireland,2022-W49,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2022-W49,SARS-CoV-2,BA.2.75,detections,total,75
SARS-CoV-2 variant,GISAID,Ireland,2022-W49,SARS-CoV-2,BA.4,detections,total,5
SARS-CoV-2 variant,GISAID,Ireland,2022-W49,SARS-CoV-2,BA.5,detections,total,49
SARS-CoV-2 variant,GISAID,Ireland,2022-W49,SARS-CoV-2,BQ.1,detections,total,217
SARS-CoV-2 variant,GISAID,Ireland,2022-W49,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Ireland,2022-W49,SARS-CoV-2,XBB,detections,total,11
SARS-CoV-2 variant,GISAID,Ireland,2022-W49,SARS-CoV-2,XBB.1.5-like,detections,total,2
SARS-CoV-2 variant,GISAID,Ireland,2022-W49,SARS-CoV-2,BA.2,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Ireland,2022-W49,SARS-CoV-2,BA.2.75,proportion,total,20.7
SARS-CoV-2 variant,GISAID,Ireland,2022-W49,SARS-CoV-2,BA.4,proportion,total,1.4
SARS-CoV-2 variant,GISAID,Ireland,2022-W49,SARS-CoV-2,BA.5,proportion,total,13.5
SARS-CoV-2 variant,GISAID,Ireland,2022-W49,SARS-CoV-2,BQ.1,proportion,total,59.9
SARS-CoV-2 variant,GISAID,Ireland,2022-W49,SARS-CoV-2,Other,proportion,total,0.6
SARS-CoV-2 variant,GISAID,Ireland,2022-W49,SARS-CoV-2,XBB,proportion,total,3
SARS-CoV-2 variant,GISAID,Ireland,2022-W49,SARS-CoV-2,XBB.1.5-like,proportion,total,0.6
SARS-CoV-2 variant,GISAID,Ireland,2022-W48,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2022-W48,SARS-CoV-2,BA.2.75,detections,total,51
SARS-CoV-2 variant,GISAID,Ireland,2022-W48,SARS-CoV-2,BA.4,detections,total,3
SARS-CoV-2 variant,GISAID,Ireland,2022-W48,SARS-CoV-2,BA.5,detections,total,87
SARS-CoV-2 variant,GISAID,Ireland,2022-W48,SARS-CoV-2,BQ.1,detections,total,231
SARS-CoV-2 variant,GISAID,Ireland,2022-W48,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Ireland,2022-W48,SARS-CoV-2,XBB,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2022-W48,SARS-CoV-2,XBB.1.5-like,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2022-W48,SARS-CoV-2,BA.2,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Ireland,2022-W48,SARS-CoV-2,BA.2.75,proportion,total,13.5
SARS-CoV-2 variant,GISAID,Ireland,2022-W48,SARS-CoV-2,BA.4,proportion,total,0.8
SARS-CoV-2 variant,GISAID,Ireland,2022-W48,SARS-CoV-2,BA.5,proportion,total,23.1
SARS-CoV-2 variant,GISAID,Ireland,2022-W48,SARS-CoV-2,BQ.1,proportion,total,61.3
SARS-CoV-2 variant,GISAID,Ireland,2022-W48,SARS-CoV-2,Other,proportion,total,0.5
SARS-CoV-2 variant,GISAID,Ireland,2022-W48,SARS-CoV-2,XBB,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Ireland,2022-W48,SARS-CoV-2,XBB.1.5-like,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Ireland,2022-W47,SARS-CoV-2,BA.2,detections,total,5
SARS-CoV-2 variant,GISAID,Ireland,2022-W47,SARS-CoV-2,BA.2.75,detections,total,110
SARS-CoV-2 variant,GISAID,Ireland,2022-W47,SARS-CoV-2,BA.4,detections,total,5
SARS-CoV-2 variant,GISAID,Ireland,2022-W47,SARS-CoV-2,BA.5,detections,total,139
SARS-CoV-2 variant,GISAID,Ireland,2022-W47,SARS-CoV-2,BQ.1,detections,total,414
SARS-CoV-2 variant,GISAID,Ireland,2022-W47,SARS-CoV-2,XBB,detections,total,16
SARS-CoV-2 variant,GISAID,Ireland,2022-W47,SARS-CoV-2,BA.2,proportion,total,0.7
SARS-CoV-2 variant,GISAID,Ireland,2022-W47,SARS-CoV-2,BA.2.75,proportion,total,16
SARS-CoV-2 variant,GISAID,Ireland,2022-W47,SARS-CoV-2,BA.4,proportion,total,0.7
SARS-CoV-2 variant,GISAID,Ireland,2022-W47,SARS-CoV-2,BA.5,proportion,total,20.2
SARS-CoV-2 variant,GISAID,Ireland,2022-W47,SARS-CoV-2,BQ.1,proportion,total,60.1
SARS-CoV-2 variant,GISAID,Ireland,2022-W47,SARS-CoV-2,XBB,proportion,total,2.3
SARS-CoV-2 variant,GISAID,Ireland,2022-W46,SARS-CoV-2,BA.2,detections,total,11
SARS-CoV-2 variant,GISAID,Ireland,2022-W46,SARS-CoV-2,BA.2.75,detections,total,45
SARS-CoV-2 variant,GISAID,Ireland,2022-W46,SARS-CoV-2,BA.4,detections,total,9
SARS-CoV-2 variant,GISAID,Ireland,2022-W46,SARS-CoV-2,BA.5,detections,total,109
SARS-CoV-2 variant,GISAID,Ireland,2022-W46,SARS-CoV-2,BQ.1,detections,total,277
SARS-CoV-2 variant,GISAID,Ireland,2022-W46,SARS-CoV-2,XBB,detections,total,11
SARS-CoV-2 variant,GISAID,Ireland,2022-W46,SARS-CoV-2,BA.2,proportion,total,2.4
SARS-CoV-2 variant,GISAID,Ireland,2022-W46,SARS-CoV-2,BA.2.75,proportion,total,9.7
SARS-CoV-2 variant,GISAID,Ireland,2022-W46,SARS-CoV-2,BA.4,proportion,total,1.9
SARS-CoV-2 variant,GISAID,Ireland,2022-W46,SARS-CoV-2,BA.5,proportion,total,23.6
SARS-CoV-2 variant,GISAID,Ireland,2022-W46,SARS-CoV-2,BQ.1,proportion,total,60
SARS-CoV-2 variant,GISAID,Ireland,2022-W46,SARS-CoV-2,XBB,proportion,total,2.4
SARS-CoV-2 variant,GISAID,Ireland,2022-W45,SARS-CoV-2,BA.2,detections,total,12
SARS-CoV-2 variant,GISAID,Ireland,2022-W45,SARS-CoV-2,BA.2.75,detections,total,54
SARS-CoV-2 variant,GISAID,Ireland,2022-W45,SARS-CoV-2,BA.4,detections,total,43
SARS-CoV-2 variant,GISAID,Ireland,2022-W45,SARS-CoV-2,BA.5,detections,total,247
SARS-CoV-2 variant,GISAID,Ireland,2022-W45,SARS-CoV-2,BQ.1,detections,total,326
SARS-CoV-2 variant,GISAID,Ireland,2022-W45,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Ireland,2022-W45,SARS-CoV-2,XBB,detections,total,9
SARS-CoV-2 variant,GISAID,Ireland,2022-W45,SARS-CoV-2,BA.2,proportion,total,1.7
SARS-CoV-2 variant,GISAID,Ireland,2022-W45,SARS-CoV-2,BA.2.75,proportion,total,7.8
SARS-CoV-2 variant,GISAID,Ireland,2022-W45,SARS-CoV-2,BA.4,proportion,total,6.2
SARS-CoV-2 variant,GISAID,Ireland,2022-W45,SARS-CoV-2,BA.5,proportion,total,35.6
SARS-CoV-2 variant,GISAID,Ireland,2022-W45,SARS-CoV-2,BQ.1,proportion,total,47
SARS-CoV-2 variant,GISAID,Ireland,2022-W45,SARS-CoV-2,Other,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Ireland,2022-W45,SARS-CoV-2,XBB,proportion,total,1.3
SARS-CoV-2 variant,GISAID,Ireland,2022-W44,SARS-CoV-2,BA.2,detections,total,5
SARS-CoV-2 variant,GISAID,Ireland,2022-W44,SARS-CoV-2,BA.2.75,detections,total,44
SARS-CoV-2 variant,GISAID,Ireland,2022-W44,SARS-CoV-2,BA.4,detections,total,17
SARS-CoV-2 variant,GISAID,Ireland,2022-W44,SARS-CoV-2,BA.5,detections,total,189
SARS-CoV-2 variant,GISAID,Ireland,2022-W44,SARS-CoV-2,BQ.1,detections,total,212
SARS-CoV-2 variant,GISAID,Ireland,2022-W44,SARS-CoV-2,XBB,detections,total,11
SARS-CoV-2 variant,GISAID,Ireland,2022-W44,SARS-CoV-2,BA.2,proportion,total,1
SARS-CoV-2 variant,GISAID,Ireland,2022-W44,SARS-CoV-2,BA.2.75,proportion,total,9.2
SARS-CoV-2 variant,GISAID,Ireland,2022-W44,SARS-CoV-2,BA.4,proportion,total,3.6
SARS-CoV-2 variant,GISAID,Ireland,2022-W44,SARS-CoV-2,BA.5,proportion,total,39.5
SARS-CoV-2 variant,GISAID,Ireland,2022-W44,SARS-CoV-2,BQ.1,proportion,total,44.4
SARS-CoV-2 variant,GISAID,Ireland,2022-W44,SARS-CoV-2,XBB,proportion,total,2.3
SARS-CoV-2 variant,GISAID,Ireland,2022-W43,SARS-CoV-2,BA.1,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2022-W43,SARS-CoV-2,BA.2,detections,total,9
SARS-CoV-2 variant,GISAID,Ireland,2022-W43,SARS-CoV-2,BA.2.75,detections,total,51
SARS-CoV-2 variant,GISAID,Ireland,2022-W43,SARS-CoV-2,BA.4,detections,total,21
SARS-CoV-2 variant,GISAID,Ireland,2022-W43,SARS-CoV-2,BA.5,detections,total,346
SARS-CoV-2 variant,GISAID,Ireland,2022-W43,SARS-CoV-2,BQ.1,detections,total,238
SARS-CoV-2 variant,GISAID,Ireland,2022-W43,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2022-W43,SARS-CoV-2,XBB,detections,total,6
SARS-CoV-2 variant,GISAID,Ireland,2022-W43,SARS-CoV-2,BA.1,proportion,total,0.1
SARS-CoV-2 variant,GISAID,Ireland,2022-W43,SARS-CoV-2,BA.2,proportion,total,1.3
SARS-CoV-2 variant,GISAID,Ireland,2022-W43,SARS-CoV-2,BA.2.75,proportion,total,7.6
SARS-CoV-2 variant,GISAID,Ireland,2022-W43,SARS-CoV-2,BA.4,proportion,total,3.1
SARS-CoV-2 variant,GISAID,Ireland,2022-W43,SARS-CoV-2,BA.5,proportion,total,51.4
