survtype,countryname,yearweek,indicator,age,value
primary care syndromic,Ireland,2022-W08,ILIconsultationrate,0-4,28.9
primary care syndromic,Ireland,2022-W08,ILIconsultationrate,15-64,21
primary care syndromic,Ireland,2022-W08,ILIconsultationrate,5-14,4.7
primary care syndromic,Ireland,2022-W08,ILIconsultationrate,65+,5
primary care syndromic,Ireland,2022-W08,ILIconsultationrate,total,17.1
primary care syndromic,Ireland,2022-W07,ILIconsultationrate,0-4,23.1
primary care syndromic,Ireland,2022-W07,ILIconsultationrate,15-64,8.4
primary care syndromic,Ireland,2022-W07,ILIconsultationrate,5-14,9.1
primary care syndromic,Ireland,2022-W07,ILIconsultationrate,65+,12
primary care syndromic,Ireland,2022-W07,ILIconsultationrate,total,10
primary care syndromic,Ireland,2022-W06,ILIconsultationrate,0-4,14.3
primary care syndromic,Ireland,2022-W06,ILIconsultationrate,15-64,9.1
primary care syndromic,Ireland,2022-W06,ILIconsultationrate,5-14,2.3
primary care syndromic,Ireland,2022-W06,ILIconsultationrate,65+,17.4
primary care syndromic,Ireland,2022-W06,ILIconsultationrate,total,9.6
primary care syndromic,Ireland,2022-W05,ILIconsultationrate,0-4,14.3
primary care syndromic,Ireland,2022-W05,ILIconsultationrate,15-64,6.1
primary care syndromic,Ireland,2022-W05,ILIconsultationrate,5-14,14
primary care syndromic,Ireland,2022-W05,ILIconsultationrate,65+,7.4
primary care syndromic,Ireland,2022-W05,ILIconsultationrate,total,7.9
primary care syndromic,Ireland,2022-W04,ILIconsultationrate,0-4,13.9
primary care syndromic,Ireland,2022-W04,ILIconsultationrate,15-64,5.9
primary care syndromic,Ireland,2022-W04,ILIconsultationrate,5-14,4.5
primary care syndromic,Ireland,2022-W04,ILIconsultationrate,65+,7.2
primary care syndromic,Ireland,2022-W04,ILIconsultationrate,total,6.4
primary care syndromic,Ireland,2022-W03,ILIconsultationrate,0-4,15
primary care syndromic,Ireland,2022-W03,ILIconsultationrate,15-64,6.4
primary care syndromic,Ireland,2022-W03,ILIconsultationrate,5-14,12.3
primary care syndromic,Ireland,2022-W03,ILIconsultationrate,65+,7.8
primary care syndromic,Ireland,2022-W03,ILIconsultationrate,total,8
primary care syndromic,Ireland,2022-W02,ILIconsultationrate,0-4,9.5
primary care syndromic,Ireland,2022-W02,ILIconsultationrate,15-64,20.1
primary care syndromic,Ireland,2022-W02,ILIconsultationrate,5-14,20.9
primary care syndromic,Ireland,2022-W02,ILIconsultationrate,65+,14.8
primary care syndromic,Ireland,2022-W02,ILIconsultationrate,total,18.8
primary care syndromic,Ireland,2022-W01,ILIconsultationrate,0-4,33.2
primary care syndromic,Ireland,2022-W01,ILIconsultationrate,15-64,104.3
primary care syndromic,Ireland,2022-W01,ILIconsultationrate,5-14,72.1
primary care syndromic,Ireland,2022-W01,ILIconsultationrate,65+,46.8
primary care syndromic,Ireland,2022-W01,ILIconsultationrate,total,87.1
primary care syndromic,Ireland,2021-W52,ILIconsultationrate,0-4,61.9
primary care syndromic,Ireland,2021-W52,ILIconsultationrate,15-64,70.4
primary care syndromic,Ireland,2021-W52,ILIconsultationrate,5-14,46.7
primary care syndromic,Ireland,2021-W52,ILIconsultationrate,65+,42.1
primary care syndromic,Ireland,2021-W52,ILIconsultationrate,total,62.6
primary care syndromic,Ireland,2021-W51,ILIconsultationrate,0-4,14.2
primary care syndromic,Ireland,2021-W51,ILIconsultationrate,15-64,26.2
primary care syndromic,Ireland,2021-W51,ILIconsultationrate,5-14,9.3
primary care syndromic,Ireland,2021-W51,ILIconsultationrate,65+,19.7
primary care syndromic,Ireland,2021-W51,ILIconsultationrate,total,22.1
primary care syndromic,Ireland,2021-W50,ILIconsultationrate,0-4,9.7
primary care syndromic,Ireland,2021-W50,ILIconsultationrate,15-64,10.3
primary care syndromic,Ireland,2021-W50,ILIconsultationrate,5-14,16.7
primary care syndromic,Ireland,2021-W50,ILIconsultationrate,65+,7.6
primary care syndromic,Ireland,2021-W50,ILIconsultationrate,total,10.8
primary care syndromic,Ireland,2021-W49,ILIconsultationrate,0-4,33.5
primary care syndromic,Ireland,2021-W49,ILIconsultationrate,15-64,11.7
primary care syndromic,Ireland,2021-W49,ILIconsultationrate,5-14,14.1
primary care syndromic,Ireland,2021-W49,ILIconsultationrate,65+,14.9
primary care syndromic,Ireland,2021-W49,ILIconsultationrate,total,14
primary care syndromic,Ireland,2021-W48,ILIconsultationrate,0-4,42.9
primary care syndromic,Ireland,2021-W48,ILIconsultationrate,15-64,30.9
primary care syndromic,Ireland,2021-W48,ILIconsultationrate,5-14,39.8
primary care syndromic,Ireland,2021-W48,ILIconsultationrate,65+,22.3
primary care syndromic,Ireland,2021-W48,ILIconsultationrate,total,31.9
primary care syndromic,Ireland,2021-W47,ILIconsultationrate,0-4,61
primary care syndromic,Ireland,2021-W47,ILIconsultationrate,15-64,18
primary care syndromic,Ireland,2021-W47,ILIconsultationrate,5-14,53
primary care syndromic,Ireland,2021-W47,ILIconsultationrate,65+,14.6
primary care syndromic,Ireland,2021-W47,ILIconsultationrate,total,25.5
primary care syndromic,Ireland,2021-W46,ILIconsultationrate,0-4,51.6
primary care syndromic,Ireland,2021-W46,ILIconsultationrate,15-64,25.4
primary care syndromic,Ireland,2021-W46,ILIconsultationrate,5-14,27.6
primary care syndromic,Ireland,2021-W46,ILIconsultationrate,65+,7.3
primary care syndromic,Ireland,2021-W46,ILIconsultationrate,total,25.1
primary care syndromic,Ireland,2021-W45,ILIconsultationrate,0-4,24.5
primary care syndromic,Ireland,2021-W45,ILIconsultationrate,15-64,13.5
primary care syndromic,Ireland,2021-W45,ILIconsultationrate,5-14,14.4
primary care syndromic,Ireland,2021-W45,ILIconsultationrate,65+,25.4
primary care syndromic,Ireland,2021-W45,ILIconsultationrate,total,16
primary care syndromic,Ireland,2021-W44,ILIconsultationrate,0-4,49.4
primary care syndromic,Ireland,2021-W44,ILIconsultationrate,15-64,11
primary care syndromic,Ireland,2021-W44,ILIconsultationrate,5-14,9.7
primary care syndromic,Ireland,2021-W44,ILIconsultationrate,65+,23.1
primary care syndromic,Ireland,2021-W44,ILIconsultationrate,total,15.1
primary care syndromic,Ireland,2021-W43,ILIconsultationrate,0-4,19.7
primary care syndromic,Ireland,2021-W43,ILIconsultationrate,15-64,8.4
primary care syndromic,Ireland,2021-W43,ILIconsultationrate,5-14,7.2
primary care syndromic,Ireland,2021-W43,ILIconsultationrate,65+,20.4
primary care syndromic,Ireland,2021-W43,ILIconsultationrate,total,10.6
primary care syndromic,Ireland,2021-W42,ILIconsultationrate,0-4,34.6
primary care syndromic,Ireland,2021-W42,ILIconsultationrate,15-64,6.3
primary care syndromic,Ireland,2021-W42,ILIconsultationrate,5-14,4.8
primary care syndromic,Ireland,2021-W42,ILIconsultationrate,65+,2.6
primary care syndromic,Ireland,2021-W42,ILIconsultationrate,total,7.6
primary care syndromic,Ireland,2021-W41,ILIconsultationrate,0-4,72.9
primary care syndromic,Ireland,2021-W41,ILIconsultationrate,15-64,12.9
primary care syndromic,Ireland,2021-W41,ILIconsultationrate,5-14,7.2
primary care syndromic,Ireland,2021-W41,ILIconsultationrate,65+,15.2
primary care syndromic,Ireland,2021-W41,ILIconsultationrate,total,16.6
primary care syndromic,Ireland,2021-W40,ILIconsultationrate,0-4,62
primary care syndromic,Ireland,2021-W40,ILIconsultationrate,15-64,9.6
primary care syndromic,Ireland,2021-W40,ILIconsultationrate,5-14,21.1
primary care syndromic,Ireland,2021-W40,ILIconsultationrate,65+,9.9
primary care syndromic,Ireland,2021-W40,ILIconsultationrate,total,14.9
primary care syndromic,Ireland,2021-W39,ILIconsultationrate,0-4,46.7
primary care syndromic,Ireland,2021-W39,ILIconsultationrate,15-64,8.3
primary care syndromic,Ireland,2021-W39,ILIconsultationrate,5-14,25.5
primary care syndromic,Ireland,2021-W39,ILIconsultationrate,65+,2.7
primary care syndromic,Ireland,2021-W39,ILIconsultationrate,total,12.6
primary care syndromic,Ireland,2021-W38,ILIconsultationrate,0-4,23.9
primary care syndromic,Ireland,2021-W38,ILIconsultationrate,15-64,4.1
primary care syndromic,Ireland,2021-W38,ILIconsultationrate,5-14,11.7
primary care syndromic,Ireland,2021-W38,ILIconsultationrate,65+,5
primary care syndromic,Ireland,2021-W38,ILIconsultationrate,total,6.6
primary care syndromic,Ireland,2021-W37,ILIconsultationrate,0-4,62.8
primary care syndromic,Ireland,2021-W37,ILIconsultationrate,15-64,8.7
primary care syndromic,Ireland,2021-W37,ILIconsultationrate,5-14,42.7
primary care syndromic,Ireland,2021-W37,ILIconsultationrate,65+,7.5
primary care syndromic,Ireland,2021-W37,ILIconsultationrate,total,17.2
primary care syndromic,Ireland,2021-W36,ILIconsultationrate,0-4,92.8
primary care syndromic,Ireland,2021-W36,ILIconsultationrate,15-64,10.4
primary care syndromic,Ireland,2021-W36,ILIconsultationrate,5-14,29.6
primary care syndromic,Ireland,2021-W36,ILIconsultationrate,65+,0
primary care syndromic,Ireland,2021-W36,ILIconsultationrate,total,17.4
primary care syndromic,Ireland,2021-W35,ILIconsultationrate,0-4,9.5
primary care syndromic,Ireland,2021-W35,ILIconsultationrate,15-64,6.6
primary care syndromic,Ireland,2021-W35,ILIconsultationrate,5-14,7
primary care syndromic,Ireland,2021-W35,ILIconsultationrate,65+,9.9
primary care syndromic,Ireland,2021-W35,ILIconsultationrate,total,7.3
primary care syndromic,Ireland,2021-W34,ILIconsultationrate,0-4,14.4
primary care syndromic,Ireland,2021-W34,ILIconsultationrate,15-64,5.6
primary care syndromic,Ireland,2021-W34,ILIconsultationrate,5-14,7.1
primary care syndromic,Ireland,2021-W34,ILIconsultationrate,65+,10
primary care syndromic,Ireland,2021-W34,ILIconsultationrate,total,7
primary care syndromic,Ireland,2021-W33,ILIconsultationrate,0-4,24.9
primary care syndromic,Ireland,2021-W33,ILIconsultationrate,15-64,8.5
primary care syndromic,Ireland,2021-W33,ILIconsultationrate,5-14,12.2
primary care syndromic,Ireland,2021-W33,ILIconsultationrate,65+,2.6
primary care syndromic,Ireland,2021-W33,ILIconsultationrate,total,9.4
primary care syndromic,Ireland,2021-W32,ILIconsultationrate,0-4,14.3
primary care syndromic,Ireland,2021-W32,ILIconsultationrate,15-64,5.1
primary care syndromic,Ireland,2021-W32,ILIconsultationrate,5-14,2.3
primary care syndromic,Ireland,2021-W32,ILIconsultationrate,65+,17.3
primary care syndromic,Ireland,2021-W32,ILIconsultationrate,total,6.9
primary care syndromic,Ireland,2021-W31,ILIconsultationrate,0-4,9.6
primary care syndromic,Ireland,2021-W31,ILIconsultationrate,15-64,1
primary care syndromic,Ireland,2021-W31,ILIconsultationrate,5-14,7.1
primary care syndromic,Ireland,2021-W31,ILIconsultationrate,65+,5
primary care syndromic,Ireland,2021-W31,ILIconsultationrate,total,3
primary care syndromic,Ireland,2021-W30,ILIconsultationrate,0-4,20.1
primary care syndromic,Ireland,2021-W30,ILIconsultationrate,15-64,1.6
primary care syndromic,Ireland,2021-W30,ILIconsultationrate,5-14,0
primary care syndromic,Ireland,2021-W30,ILIconsultationrate,65+,0
primary care syndromic,Ireland,2021-W30,ILIconsultationrate,total,2.4
primary care syndromic,Ireland,2021-W29,ILIconsultationrate,0-4,52.3
primary care syndromic,Ireland,2021-W29,ILIconsultationrate,15-64,6.6
primary care syndromic,Ireland,2021-W29,ILIconsultationrate,5-14,4.7
primary care syndromic,Ireland,2021-W29,ILIconsultationrate,65+,4.9
primary care syndromic,Ireland,2021-W29,ILIconsultationrate,total,9.3
primary care syndromic,Ireland,2021-W28,ILIconsultationrate,0-4,14.7
primary care syndromic,Ireland,2021-W28,ILIconsultationrate,15-64,7.3
primary care syndromic,Ireland,2021-W28,ILIconsultationrate,5-14,9.6
primary care syndromic,Ireland,2021-W28,ILIconsultationrate,65+,5.1
primary care syndromic,Ireland,2021-W28,ILIconsultationrate,total,7.9
primary care syndromic,Ireland,2021-W27,ILIconsultationrate,0-4,66.1
primary care syndromic,Ireland,2021-W27,ILIconsultationrate,15-64,11.9
primary care syndromic,Ireland,2021-W27,ILIconsultationrate,5-14,15
primary care syndromic,Ireland,2021-W27,ILIconsultationrate,65+,5.3
primary care syndromic,Ireland,2021-W27,ILIconsultationrate,total,15.2
primary care syndromic,Ireland,2021-W26,ILIconsultationrate,0-4,19
primary care syndromic,Ireland,2021-W26,ILIconsultationrate,15-64,4
primary care syndromic,Ireland,2021-W26,ILIconsultationrate,5-14,25.7
primary care syndromic,Ireland,2021-W26,ILIconsultationrate,65+,0
primary care syndromic,Ireland,2021-W26,ILIconsultationrate,total,7.6
primary care syndromic,Ireland,2021-W25,ILIconsultationrate,0-4,4.8
primary care syndromic,Ireland,2021-W25,ILIconsultationrate,15-64,3.6
primary care syndromic,Ireland,2021-W25,ILIconsultationrate,5-14,14.2
primary care syndromic,Ireland,2021-W25,ILIconsultationrate,65+,2.5
primary care syndromic,Ireland,2021-W25,ILIconsultationrate,total,5
primary care syndromic,Ireland,2021-W24,ILIconsultationrate,0-4,14.4
primary care syndromic,Ireland,2021-W24,ILIconsultationrate,15-64,3.6
primary care syndromic,Ireland,2021-W24,ILIconsultationrate,5-14,11.8
primary care syndromic,Ireland,2021-W24,ILIconsultationrate,65+,2.5
primary care syndromic,Ireland,2021-W24,ILIconsultationrate,total,5.4
primary care syndromic,Ireland,2021-W23,ILIconsultationrate,0-4,4.9
primary care syndromic,Ireland,2021-W23,ILIconsultationrate,15-64,2.1
primary care syndromic,Ireland,2021-W23,ILIconsultationrate,5-14,0
primary care syndromic,Ireland,2021-W23,ILIconsultationrate,65+,0
primary care syndromic,Ireland,2021-W23,ILIconsultationrate,total,1.7
primary care syndromic,Ireland,2021-W22,ILIconsultationrate,0-4,0
primary care syndromic,Ireland,2021-W22,ILIconsultationrate,15-64,2.5
primary care syndromic,Ireland,2021-W22,ILIconsultationrate,5-14,4.7
primary care syndromic,Ireland,2021-W22,ILIconsultationrate,65+,4.9
primary care syndromic,Ireland,2021-W22,ILIconsultationrate,total,3
primary care syndromic,Ireland,2021-W21,ILIconsultationrate,0-4,0
primary care syndromic,Ireland,2021-W21,ILIconsultationrate,15-64,3
primary care syndromic,Ireland,2021-W21,ILIconsultationrate,5-14,0
primary care syndromic,Ireland,2021-W21,ILIconsultationrate,65+,0
primary care syndromic,Ireland,2021-W21,ILIconsultationrate,total,2
primary care syndromic,Ireland,2021-W20,ILIconsultationrate,0-4,0
primary care syndromic,Ireland,2021-W20,ILIconsultationrate,15-64,1
primary care syndromic,Ireland,2021-W20,ILIconsultationrate,5-14,4.7
primary care syndromic,Ireland,2021-W20,ILIconsultationrate,65+,0
primary care syndromic,Ireland,2021-W20,ILIconsultationrate,total,1.3
primary care syndromic,Ireland,2021-W19,ILIconsultationrate,0-4,14.3
primary care syndromic,Ireland,2021-W19,ILIconsultationrate,15-64,8.1
primary care syndromic,Ireland,2021-W19,ILIconsultationrate,5-14,14
primary care syndromic,Ireland,2021-W19,ILIconsultationrate,65+,4.9
primary care syndromic,Ireland,2021-W19,ILIconsultationrate,total,8.9
primary care syndromic,Ireland,2021-W18,ILIconsultationrate,0-4,25.3
primary care syndromic,Ireland,2021-W18,ILIconsultationrate,15-64,14.5
primary care syndromic,Ireland,2021-W18,ILIconsultationrate,5-14,17.4
primary care syndromic,Ireland,2021-W18,ILIconsultationrate,65+,7.9
primary care syndromic,Ireland,2021-W18,ILIconsultationrate,total,14.8
primary care syndromic,Ireland,2021-W17,ILIconsultationrate,0-4,38.7
primary care syndromic,Ireland,2021-W17,ILIconsultationrate,15-64,16.5
primary care syndromic,Ireland,2021-W17,ILIconsultationrate,5-14,30.9
primary care syndromic,Ireland,2021-W17,ILIconsultationrate,65+,10.1
primary care syndromic,Ireland,2021-W17,ILIconsultationrate,total,19.2
primary care syndromic,Ireland,2021-W16,ILIconsultationrate,0-4,41.1
primary care syndromic,Ireland,2021-W16,ILIconsultationrate,15-64,18
primary care syndromic,Ireland,2021-W16,ILIconsultationrate,5-14,20.2
primary care syndromic,Ireland,2021-W16,ILIconsultationrate,65+,16
primary care syndromic,Ireland,2021-W16,ILIconsultationrate,total,19.7
primary care syndromic,Ireland,2021-W15,ILIconsultationrate,0-4,44.3
primary care syndromic,Ireland,2021-W15,ILIconsultationrate,15-64,10.5
primary care syndromic,Ireland,2021-W15,ILIconsultationrate,5-14,7.2
primary care syndromic,Ireland,2021-W15,ILIconsultationrate,65+,17.9
primary care syndromic,Ireland,2021-W15,ILIconsultationrate,total,13.3
primary care syndromic,Ireland,2021-W14,ILIconsultationrate,0-4,19
primary care syndromic,Ireland,2021-W14,ILIconsultationrate,15-64,14.7
primary care syndromic,Ireland,2021-W14,ILIconsultationrate,5-14,9.3
primary care syndromic,Ireland,2021-W14,ILIconsultationrate,65+,4.9
primary care syndromic,Ireland,2021-W14,ILIconsultationrate,total,12.9
primary care syndromic,Ireland,2021-W13,ILIconsultationrate,0-4,9.9
primary care syndromic,Ireland,2021-W13,ILIconsultationrate,15-64,14.2
primary care syndromic,Ireland,2021-W13,ILIconsultationrate,5-14,7.3
primary care syndromic,Ireland,2021-W13,ILIconsultationrate,65+,18
primary care syndromic,Ireland,2021-W13,ILIconsultationrate,total,13.5
primary care syndromic,Ireland,2021-W12,ILIconsultationrate,0-4,56.8
primary care syndromic,Ireland,2021-W12,ILIconsultationrate,15-64,18.1
primary care syndromic,Ireland,2021-W12,ILIconsultationrate,5-14,48.8
primary care syndromic,Ireland,2021-W12,ILIconsultationrate,65+,14.8
primary care syndromic,Ireland,2021-W12,ILIconsultationrate,total,24.7
primary care syndromic,Ireland,2021-W11,ILIconsultationrate,0-4,14
primary care syndromic,Ireland,2021-W11,ILIconsultationrate,15-64,12.4
primary care syndromic,Ireland,2021-W11,ILIconsultationrate,5-14,6.9
primary care syndromic,Ireland,2021-W11,ILIconsultationrate,65+,9.7
primary care syndromic,Ireland,2021-W11,ILIconsultationrate,total,11.4
primary care syndromic,Ireland,2021-W10,ILIconsultationrate,0-4,29.3
primary care syndromic,Ireland,2021-W10,ILIconsultationrate,15-64,9.3
primary care syndromic,Ireland,2021-W10,ILIconsultationrate,5-14,4.8
primary care syndromic,Ireland,2021-W10,ILIconsultationrate,65+,25.3
primary care syndromic,Ireland,2021-W10,ILIconsultationrate,total,12.2
primary care syndromic,Ireland,2021-W09,ILIconsultationrate,0-4,9.8
primary care syndromic,Ireland,2021-W09,ILIconsultationrate,15-64,13.5
primary care syndromic,Ireland,2021-W09,ILIconsultationrate,5-14,7.2
primary care syndromic,Ireland,2021-W09,ILIconsultationrate,65+,7.6
primary care syndromic,Ireland,2021-W09,ILIconsultationrate,total,11.5
primary care syndromic,Ireland,2021-W08,ILIconsultationrate,0-4,4.8
primary care syndromic,Ireland,2021-W08,ILIconsultationrate,15-64,17.2
primary care syndromic,Ireland,2021-W08,ILIconsultationrate,5-14,0
primary care syndromic,Ireland,2021-W08,ILIconsultationrate,65+,27.2
primary care syndromic,Ireland,2021-W08,ILIconsultationrate,total,15.2
primary care syndromic,Ireland,2021-W07,ILIconsultationrate,0-4,9.4
primary care syndromic,Ireland,2021-W07,ILIconsultationrate,15-64,15.5
primary care syndromic,Ireland,2021-W07,ILIconsultationrate,5-14,0
primary care syndromic,Ireland,2021-W07,ILIconsultationrate,65+,7.4
primary care syndromic,Ireland,2021-W07,ILIconsultationrate,total,11.8
primary care syndromic,Ireland,2021-W06,ILIconsultationrate,0-4,4.9
primary care syndromic,Ireland,2021-W06,ILIconsultationrate,15-64,24.4
primary care syndromic,Ireland,2021-W06,ILIconsultationrate,5-14,2.4
primary care syndromic,Ireland,2021-W06,ILIconsultationrate,65+,10.2
primary care syndromic,Ireland,2021-W06,ILIconsultationrate,total,18
primary care syndromic,Ireland,2021-W05,ILIconsultationrate,0-4,23.4
primary care syndromic,Ireland,2021-W05,ILIconsultationrate,15-64,25.3
primary care syndromic,Ireland,2021-W05,ILIconsultationrate,5-14,9.2
primary care syndromic,Ireland,2021-W05,ILIconsultationrate,65+,19.4
primary care syndromic,Ireland,2021-W05,ILIconsultationrate,total,22.1
primary care syndromic,Ireland,2021-W04,ILIconsultationrate,0-4,4.7
primary care syndromic,Ireland,2021-W04,ILIconsultationrate,15-64,36.6
primary care syndromic,Ireland,2021-W04,ILIconsultationrate,5-14,2.3
primary care syndromic,Ireland,2021-W04,ILIconsultationrate,65+,31.8
primary care syndromic,Ireland,2021-W04,ILIconsultationrate,total,28.9
primary care syndromic,Ireland,2021-W03,ILIconsultationrate,0-4,37.2
primary care syndromic,Ireland,2021-W03,ILIconsultationrate,15-64,53.4
primary care syndromic,Ireland,2021-W03,ILIconsultationrate,5-14,20.5
primary care syndromic,Ireland,2021-W03,ILIconsultationrate,65+,31.4
primary care syndromic,Ireland,2021-W03,ILIconsultationrate,total,44.6
primary care syndromic,Ireland,2021-W02,ILIconsultationrate,0-4,23.2
primary care syndromic,Ireland,2021-W02,ILIconsultationrate,15-64,90.4
primary care syndromic,Ireland,2021-W02,ILIconsultationrate,5-14,20.5
primary care syndromic,Ireland,2021-W02,ILIconsultationrate,65+,55.6
primary care syndromic,Ireland,2021-W02,ILIconsultationrate,total,71.2
primary care syndromic,Ireland,2021-W01,ILIconsultationrate,0-4,44.2
primary care syndromic,Ireland,2021-W01,ILIconsultationrate,15-64,155.7
primary care syndromic,Ireland,2021-W01,ILIconsultationrate,5-14,33.8
primary care syndromic,Ireland,2021-W01,ILIconsultationrate,65+,76.6
primary care syndromic,Ireland,2021-W01,ILIconsultationrate,total,120
primary care syndromic,Ireland,2020-W53,ILIconsultationrate,0-4,19.1
primary care syndromic,Ireland,2020-W53,ILIconsultationrate,15-64,73.9
primary care syndromic,Ireland,2020-W53,ILIconsultationrate,5-14,18.7
primary care syndromic,Ireland,2020-W53,ILIconsultationrate,65+,79.2
primary care syndromic,Ireland,2020-W53,ILIconsultationrate,total,63
primary care syndromic,Ireland,2020-W52,ILIconsultationrate,0-4,34.6
primary care syndromic,Ireland,2020-W52,ILIconsultationrate,15-64,46.2
primary care syndromic,Ireland,2020-W52,ILIconsultationrate,5-14,26.7
primary care syndromic,Ireland,2020-W52,ILIconsultationrate,65+,46.2
primary care syndromic,Ireland,2020-W52,ILIconsultationrate,total,42.7
primary care syndromic,Ireland,2020-W51,ILIconsultationrate,0-4,37.9
primary care syndromic,Ireland,2020-W51,ILIconsultationrate,15-64,44.3
primary care syndromic,Ireland,2020-W51,ILIconsultationrate,5-14,39.5
primary care syndromic,Ireland,2020-W51,ILIconsultationrate,65+,34.5
primary care syndromic,Ireland,2020-W51,ILIconsultationrate,total,41.9
primary care syndromic,Ireland,2020-W50,ILIconsultationrate,0-4,33.3
primary care syndromic,Ireland,2020-W50,ILIconsultationrate,15-64,27.3
primary care syndromic,Ireland,2020-W50,ILIconsultationrate,5-14,30.3
primary care syndromic,Ireland,2020-W50,ILIconsultationrate,65+,27.2
primary care syndromic,Ireland,2020-W50,ILIconsultationrate,total,28.1
primary care syndromic,Ireland,2020-W49,ILIconsultationrate,0-4,9.5
primary care syndromic,Ireland,2020-W49,ILIconsultationrate,15-64,21.3
primary care syndromic,Ireland,2020-W49,ILIconsultationrate,5-14,30.5
primary care syndromic,Ireland,2020-W49,ILIconsultationrate,65+,19.9
primary care syndromic,Ireland,2020-W49,ILIconsultationrate,total,21.6
primary care syndromic,Ireland,2020-W48,ILIconsultationrate,0-4,23.8
primary care syndromic,Ireland,2020-W48,ILIconsultationrate,15-64,17.7
primary care syndromic,Ireland,2020-W48,ILIconsultationrate,5-14,28
primary care syndromic,Ireland,2020-W48,ILIconsultationrate,65+,12.4
primary care syndromic,Ireland,2020-W48,ILIconsultationrate,total,18.9
primary care syndromic,Ireland,2020-W47,ILIconsultationrate,0-4,24.5
primary care syndromic,Ireland,2020-W47,ILIconsultationrate,15-64,19.3
primary care syndromic,Ireland,2020-W47,ILIconsultationrate,5-14,14.4
primary care syndromic,Ireland,2020-W47,ILIconsultationrate,65+,12.7
primary care syndromic,Ireland,2020-W47,ILIconsultationrate,total,18.1
primary care syndromic,Ireland,2020-W46,ILIconsultationrate,0-4,19.1
primary care syndromic,Ireland,2020-W46,ILIconsultationrate,15-64,12.7
primary care syndromic,Ireland,2020-W46,ILIconsultationrate,5-14,25.7
primary care syndromic,Ireland,2020-W46,ILIconsultationrate,65+,17.3
primary care syndromic,Ireland,2020-W46,ILIconsultationrate,total,15.6
primary care syndromic,Ireland,2020-W45,ILIconsultationrate,0-4,25.7
primary care syndromic,Ireland,2020-W45,ILIconsultationrate,15-64,18
primary care syndromic,Ireland,2020-W45,ILIconsultationrate,5-14,10.1
primary care syndromic,Ireland,2020-W45,ILIconsultationrate,65+,13.4
primary care syndromic,Ireland,2020-W45,ILIconsultationrate,total,16.8
primary care syndromic,Ireland,2020-W44,ILIconsultationrate,0-4,4.8
primary care syndromic,Ireland,2020-W44,ILIconsultationrate,15-64,17.9
primary care syndromic,Ireland,2020-W44,ILIconsultationrate,5-14,11.8
primary care syndromic,Ireland,2020-W44,ILIconsultationrate,65+,15
primary care syndromic,Ireland,2020-W44,ILIconsultationrate,total,15.7
primary care syndromic,Ireland,2020-W43,ILIconsultationrate,0-4,19.3
primary care syndromic,Ireland,2020-W43,ILIconsultationrate,15-64,38.6
primary care syndromic,Ireland,2020-W43,ILIconsultationrate,5-14,35.6
primary care syndromic,Ireland,2020-W43,ILIconsultationrate,65+,27.6
primary care syndromic,Ireland,2020-W43,ILIconsultationrate,total,35.3
primary care syndromic,Ireland,2020-W42,ILIconsultationrate,0-4,25.1
primary care syndromic,Ireland,2020-W42,ILIconsultationrate,15-64,35.2
primary care syndromic,Ireland,2020-W42,ILIconsultationrate,5-14,27.1
primary care syndromic,Ireland,2020-W42,ILIconsultationrate,65+,20.9
primary care syndromic,Ireland,2020-W42,ILIconsultationrate,total,31.4
primary care syndromic,Ireland,2020-W41,ILIconsultationrate,0-4,34.7
primary care syndromic,Ireland,2020-W41,ILIconsultationrate,15-64,40.1
primary care syndromic,Ireland,2020-W41,ILIconsultationrate,5-14,19.5
primary care syndromic,Ireland,2020-W41,ILIconsultationrate,65+,15.5
primary care syndromic,Ireland,2020-W41,ILIconsultationrate,total,33.5
primary care syndromic,Ireland,2020-W40,ILIconsultationrate,0-4,16
primary care syndromic,Ireland,2020-W40,ILIconsultationrate,15-64,23.8
primary care syndromic,Ireland,2020-W40,ILIconsultationrate,5-14,18.3
primary care syndromic,Ireland,2020-W40,ILIconsultationrate,65+,19.4
primary care syndromic,Ireland,2020-W40,ILIconsultationrate,total,21.9
primary care syndromic,Ireland,2020-W39,ILIconsultationrate,0-4,33.5
primary care syndromic,Ireland,2020-W39,ILIconsultationrate,15-64,34.9
primary care syndromic,Ireland,2020-W39,ILIconsultationrate,5-14,72.4
primary care syndromic,Ireland,2020-W39,ILIconsultationrate,65+,27.9
primary care syndromic,Ireland,2020-W39,ILIconsultationrate,total,39.2
primary care syndromic,Ireland,2020-W38,ILIconsultationrate,0-4,93.6
primary care syndromic,Ireland,2020-W38,ILIconsultationrate,15-64,35.4
primary care syndromic,Ireland,2020-W38,ILIconsultationrate,5-14,71.4
primary care syndromic,Ireland,2020-W38,ILIconsultationrate,65+,13.5
primary care syndromic,Ireland,2020-W38,ILIconsultationrate,total,41.6
primary care syndromic,Ireland,2020-W37,ILIconsultationrate,0-4,68.9
primary care syndromic,Ireland,2020-W37,ILIconsultationrate,15-64,20.3
primary care syndromic,Ireland,2020-W37,ILIconsultationrate,5-14,65
primary care syndromic,Ireland,2020-W37,ILIconsultationrate,65+,19.3
primary care syndromic,Ireland,2020-W37,ILIconsultationrate,total,29.9
primary care syndromic,Ireland,2020-W36,ILIconsultationrate,0-4,31
primary care syndromic,Ireland,2020-W36,ILIconsultationrate,15-64,19.2
