survtype,countryname,yearweek,pathogen,pathogentype,indicator,age,value
non-sentinel,Ireland,2023-W17,Influenza,Influenza,hospitaladmissions,15-64,7
non-sentinel,Ireland,2023-W17,Influenza,Influenza,hospitaladmissions,5-14,6
non-sentinel,Ireland,2023-W17,Influenza,Influenza,hospitaladmissions,total,19
non-sentinel,Ireland,2023-W17,RSV,RSV,hospitaladmissions,0-4,2
non-sentinel,Ireland,2023-W17,RSV,RSV,hospitaladmissions,15-64,1
non-sentinel,Ireland,2023-W17,RSV,RSV,hospitaladmissions,65+,1
non-sentinel,Ireland,2023-W17,RSV,RSV,hospitaladmissions,total,4
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,deaths,15-64,1
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,deaths,65+,26
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,deaths,total,27
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,10
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,73
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,2
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,203
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,288
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,unk,0
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,5-14,0
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,65+,0
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,total,263
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,unk,263
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,ICUadmissions,0-4,1
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,ICUadmissions,15-64,2
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,ICUadmissions,5-14,0
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,0
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,3
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,ICUadmissions,unk,0
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,ICUinpatients,0-4,1
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,ICUinpatients,15-64,3
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,ICUinpatients,5-14,0
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,ICUinpatients,65+,4
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,8
non-sentinel,Ireland,2023-W17,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,0
non-sentinel,Ireland,2023-W16,Influenza,Influenza,hospitaladmissions,0-4,5
non-sentinel,Ireland,2023-W16,Influenza,Influenza,hospitaladmissions,15-64,9
non-sentinel,Ireland,2023-W16,Influenza,Influenza,hospitaladmissions,5-14,10
non-sentinel,Ireland,2023-W16,Influenza,Influenza,hospitaladmissions,65+,2
non-sentinel,Ireland,2023-W16,Influenza,Influenza,hospitaladmissions,total,26
non-sentinel,Ireland,2023-W16,Influenza,Influenza,ICUadmissions,5-14,1
non-sentinel,Ireland,2023-W16,Influenza,Influenza,ICUadmissions,total,1
non-sentinel,Ireland,2023-W16,RSV,RSV,hospitaladmissions,0-4,1
non-sentinel,Ireland,2023-W16,RSV,RSV,hospitaladmissions,65+,2
non-sentinel,Ireland,2023-W16,RSV,RSV,hospitaladmissions,total,3
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,deaths,15-64,2
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,deaths,65+,19
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,deaths,total,21
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,13
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,65
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,2
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,227
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,307
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,unk,0
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,5-14,0
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,65+,0
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,total,311
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,unk,311
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,ICUadmissions,0-4,0
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,ICUadmissions,15-64,1
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,ICUadmissions,5-14,0
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,7
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,8
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,ICUadmissions,unk,0
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,ICUinpatients,0-4,0
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,ICUinpatients,15-64,3
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,ICUinpatients,5-14,0
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,ICUinpatients,65+,9
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,12
non-sentinel,Ireland,2023-W16,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,0
non-sentinel,Ireland,2023-W15,Influenza,Influenza,hospitaladmissions,0-4,5
non-sentinel,Ireland,2023-W15,Influenza,Influenza,hospitaladmissions,15-64,9
non-sentinel,Ireland,2023-W15,Influenza,Influenza,hospitaladmissions,5-14,17
non-sentinel,Ireland,2023-W15,Influenza,Influenza,hospitaladmissions,65+,3
non-sentinel,Ireland,2023-W15,Influenza,Influenza,hospitaladmissions,total,34
non-sentinel,Ireland,2023-W15,Influenza,Influenza,ICUadmissions,65+,2
non-sentinel,Ireland,2023-W15,Influenza,Influenza,ICUadmissions,total,2
non-sentinel,Ireland,2023-W15,RSV,RSV,hospitaladmissions,0-4,1
non-sentinel,Ireland,2023-W15,RSV,RSV,hospitaladmissions,total,1
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,deaths,15-64,1
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,deaths,65+,10
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,deaths,total,11
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,9
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,74
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,3
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,185
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,271
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,unk,0
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,5-14,0
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,65+,0
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,total,291
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,unk,291
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,ICUadmissions,0-4,0
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,ICUadmissions,15-64,1
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,ICUadmissions,5-14,0
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,3
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,4
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,ICUadmissions,unk,0
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,ICUinpatients,0-4,0
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,ICUinpatients,15-64,2
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,ICUinpatients,5-14,0
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,ICUinpatients,65+,3
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,5
non-sentinel,Ireland,2023-W15,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,0
non-sentinel,Ireland,2023-W14,Influenza,Influenza,hospitaladmissions,0-4,11
non-sentinel,Ireland,2023-W14,Influenza,Influenza,hospitaladmissions,15-64,10
non-sentinel,Ireland,2023-W14,Influenza,Influenza,hospitaladmissions,5-14,17
non-sentinel,Ireland,2023-W14,Influenza,Influenza,hospitaladmissions,65+,5
non-sentinel,Ireland,2023-W14,Influenza,Influenza,hospitaladmissions,total,43
non-sentinel,Ireland,2023-W14,Influenza,Influenza,ICUadmissions,5-14,1
non-sentinel,Ireland,2023-W14,Influenza,Influenza,ICUadmissions,total,1
non-sentinel,Ireland,2023-W14,RSV,RSV,hospitaladmissions,0-4,3
non-sentinel,Ireland,2023-W14,RSV,RSV,hospitaladmissions,65+,1
non-sentinel,Ireland,2023-W14,RSV,RSV,hospitaladmissions,total,4
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,deaths,15-64,1
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,deaths,65+,17
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,deaths,total,18
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,15
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,92
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,2
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,259
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,368
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,unk,0
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,5-14,0
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,65+,0
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,total,367
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,unk,367
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,ICUadmissions,0-4,0
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,ICUadmissions,15-64,0
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,ICUadmissions,5-14,0
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,1
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,1
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,ICUadmissions,unk,0
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,ICUinpatients,0-4,1
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,ICUinpatients,15-64,1
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,ICUinpatients,5-14,0
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,ICUinpatients,65+,1
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,3
non-sentinel,Ireland,2023-W14,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,0
non-sentinel,Ireland,2023-W13,Influenza,Influenza,deaths,5-14,1
non-sentinel,Ireland,2023-W13,Influenza,Influenza,deaths,65+,1
non-sentinel,Ireland,2023-W13,Influenza,Influenza,deaths,total,2
non-sentinel,Ireland,2023-W13,Influenza,Influenza,hospitaladmissions,0-4,17
non-sentinel,Ireland,2023-W13,Influenza,Influenza,hospitaladmissions,15-64,13
non-sentinel,Ireland,2023-W13,Influenza,Influenza,hospitaladmissions,5-14,22
non-sentinel,Ireland,2023-W13,Influenza,Influenza,hospitaladmissions,65+,2
non-sentinel,Ireland,2023-W13,Influenza,Influenza,hospitaladmissions,total,54
non-sentinel,Ireland,2023-W13,Influenza,Influenza,ICUadmissions,15-64,1
non-sentinel,Ireland,2023-W13,Influenza,Influenza,ICUadmissions,5-14,2
non-sentinel,Ireland,2023-W13,Influenza,Influenza,ICUadmissions,total,3
non-sentinel,Ireland,2023-W13,RSV,RSV,hospitaladmissions,0-4,4
non-sentinel,Ireland,2023-W13,RSV,RSV,hospitaladmissions,65+,2
non-sentinel,Ireland,2023-W13,RSV,RSV,hospitaladmissions,total,6
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,deaths,15-64,1
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,deaths,65+,16
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,deaths,total,17
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,12
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,97
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,2
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,249
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,360
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,unk,0
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,5-14,0
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,65+,0
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,total,285
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,unk,285
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,ICUadmissions,0-4,1
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,ICUadmissions,15-64,3
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,ICUadmissions,5-14,0
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,2
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,6
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,ICUadmissions,unk,0
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,ICUinpatients,0-4,1
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,ICUinpatients,15-64,3
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,ICUinpatients,5-14,0
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,ICUinpatients,65+,2
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,6
non-sentinel,Ireland,2023-W13,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,0
non-sentinel,Ireland,2023-W12,Influenza,Influenza,deaths,65+,1
non-sentinel,Ireland,2023-W12,Influenza,Influenza,deaths,total,1
non-sentinel,Ireland,2023-W12,Influenza,Influenza,hospitaladmissions,0-4,12
non-sentinel,Ireland,2023-W12,Influenza,Influenza,hospitaladmissions,15-64,18
non-sentinel,Ireland,2023-W12,Influenza,Influenza,hospitaladmissions,5-14,34
non-sentinel,Ireland,2023-W12,Influenza,Influenza,hospitaladmissions,65+,9
non-sentinel,Ireland,2023-W12,Influenza,Influenza,hospitaladmissions,total,73
non-sentinel,Ireland,2023-W12,Influenza,Influenza,ICUadmissions,15-64,1
non-sentinel,Ireland,2023-W12,Influenza,Influenza,ICUadmissions,total,1
non-sentinel,Ireland,2023-W12,RSV,RSV,hospitaladmissions,0-4,3
non-sentinel,Ireland,2023-W12,RSV,RSV,hospitaladmissions,65+,1
non-sentinel,Ireland,2023-W12,RSV,RSV,hospitaladmissions,total,4
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,deaths,15-64,0
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,deaths,65+,14
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,deaths,total,14
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,23
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,90
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,4
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,222
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,339
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,unk,0
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,5-14,0
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,65+,0
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,total,293
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,unk,293
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,ICUadmissions,0-4,0
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,ICUadmissions,15-64,1
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,ICUadmissions,5-14,0
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,1
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,2
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,ICUadmissions,unk,0
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,ICUinpatients,0-4,0
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,ICUinpatients,15-64,1
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,ICUinpatients,5-14,0
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,ICUinpatients,65+,1
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,2
non-sentinel,Ireland,2023-W12,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,0
non-sentinel,Ireland,2023-W11,Influenza,Influenza,hospitaladmissions,0-4,9
non-sentinel,Ireland,2023-W11,Influenza,Influenza,hospitaladmissions,15-64,14
non-sentinel,Ireland,2023-W11,Influenza,Influenza,hospitaladmissions,5-14,16
non-sentinel,Ireland,2023-W11,Influenza,Influenza,hospitaladmissions,65+,6
non-sentinel,Ireland,2023-W11,Influenza,Influenza,hospitaladmissions,total,45
non-sentinel,Ireland,2023-W11,Influenza,Influenza,ICUadmissions,15-64,1
non-sentinel,Ireland,2023-W11,Influenza,Influenza,ICUadmissions,5-14,1
non-sentinel,Ireland,2023-W11,Influenza,Influenza,ICUadmissions,total,2
non-sentinel,Ireland,2023-W11,RSV,RSV,hospitaladmissions,0-4,9
non-sentinel,Ireland,2023-W11,RSV,RSV,hospitaladmissions,15-64,1
non-sentinel,Ireland,2023-W11,RSV,RSV,hospitaladmissions,65+,4
non-sentinel,Ireland,2023-W11,RSV,RSV,hospitaladmissions,total,14
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,deaths,0-4,0
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,deaths,15-64,1
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,deaths,5-14,0
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,deaths,65+,14
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,deaths,total,15
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,deaths,unk,0
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,0-4,12
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,15-64,86
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,5-14,3
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,65+,221
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,total,322
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,hospitaladmissions,unk,0
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,0-4,0
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,15-64,0
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,5-14,0
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,65+,0
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,total,238
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,hospitalinpatients,unk,238
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,ICUadmissions,0-4,0
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,ICUadmissions,15-64,2
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,ICUadmissions,5-14,0
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,ICUadmissions,65+,3
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,ICUadmissions,total,5
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,ICUadmissions,unk,0
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,ICUinpatients,0-4,0
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,ICUinpatients,15-64,3
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,ICUinpatients,5-14,0
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,ICUinpatients,65+,0
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,ICUinpatients,total,3
non-sentinel,Ireland,2023-W11,SARS-CoV-2,SARS-CoV-2,ICUinpatients,unk,0
non-sentinel,Ireland,2023-W10,Influenza,Influenza,hospitaladmissions,0-4,5
non-sentinel,Ireland,2023-W10,Influenza,Influenza,hospitaladmissions,15-64,14
non-sentinel,Ireland,2023-W10,Influenza,Influenza,hospitaladmissions,5-14,19
non-sentinel,Ireland,2023-W10,Influenza,Influenza,hospitaladmissions,65+,5
non-sentinel,Ireland,2023-W10,Influenza,Influenza,hospitaladmissions,total,43
