survtype,datasource,countryname,yearweek,pathogen,variant,indicator,age,value
SARS-CoV-2 variant,GISAID,Italy,2025-W11,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2025-W11,SARS-CoV-2,XEC,detections,total,6
SARS-CoV-2 variant,GISAID,Italy,2025-W11,SARS-CoV-2,BA.2.86,proportion,total,75.9
SARS-CoV-2 variant,GISAID,Italy,2025-W11,SARS-CoV-2,Other,proportion,total,3.4
SARS-CoV-2 variant,GISAID,Italy,2025-W11,SARS-CoV-2,XEC,proportion,total,20.7
SARS-CoV-2 variant,GISAID,Italy,2025-W10,SARS-CoV-2,BA.2.86,detections,total,19
SARS-CoV-2 variant,GISAID,Italy,2025-W10,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2025-W10,SARS-CoV-2,XEC,detections,total,8
SARS-CoV-2 variant,GISAID,Italy,2025-W10,SARS-CoV-2,BA.2.86,proportion,total,67.9
SARS-CoV-2 variant,GISAID,Italy,2025-W10,SARS-CoV-2,Other,proportion,total,3.6
SARS-CoV-2 variant,GISAID,Italy,2025-W10,SARS-CoV-2,XEC,proportion,total,28.6
SARS-CoV-2 variant,GISAID,Italy,2025-W09,SARS-CoV-2,BA.2.86,detections,total,18
SARS-CoV-2 variant,GISAID,Italy,2025-W09,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2025-W09,SARS-CoV-2,XEC,detections,total,9
SARS-CoV-2 variant,GISAID,Italy,2025-W09,SARS-CoV-2,unk,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2025-W09,SARS-CoV-2,BA.2.86,proportion,total,64.3
SARS-CoV-2 variant,GISAID,Italy,2025-W09,SARS-CoV-2,Other,proportion,total,3.6
SARS-CoV-2 variant,GISAID,Italy,2025-W09,SARS-CoV-2,XEC,proportion,total,32.1
SARS-CoV-2 variant,GISAID,Italy,2025-W08,SARS-CoV-2,BA.2.86,detections,total,10
SARS-CoV-2 variant,GISAID,Italy,2025-W08,SARS-CoV-2,XEC,detections,total,12
SARS-CoV-2 variant,GISAID,Italy,2025-W08,SARS-CoV-2,BA.2.86,proportion,total,45.5
SARS-CoV-2 variant,GISAID,Italy,2025-W08,SARS-CoV-2,XEC,proportion,total,54.5
SARS-CoV-2 variant,GISAID,Italy,2025-W07,SARS-CoV-2,BA.2.86,detections,total,18
SARS-CoV-2 variant,GISAID,Italy,2025-W07,SARS-CoV-2,XEC,detections,total,13
SARS-CoV-2 variant,GISAID,Italy,2025-W07,SARS-CoV-2,BA.2.86,proportion,total,58.1
SARS-CoV-2 variant,GISAID,Italy,2025-W07,SARS-CoV-2,XEC,proportion,total,41.9
SARS-CoV-2 variant,GISAID,Italy,2025-W06,SARS-CoV-2,BA.2.86,detections,total,13
SARS-CoV-2 variant,GISAID,Italy,2025-W06,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2025-W06,SARS-CoV-2,XEC,detections,total,18
SARS-CoV-2 variant,GISAID,Italy,2025-W06,SARS-CoV-2,BA.2.86,proportion,total,40.6
SARS-CoV-2 variant,GISAID,Italy,2025-W06,SARS-CoV-2,Other,proportion,total,3.1
SARS-CoV-2 variant,GISAID,Italy,2025-W06,SARS-CoV-2,XEC,proportion,total,56.2
SARS-CoV-2 variant,GISAID,Italy,2025-W05,SARS-CoV-2,BA.2.86,detections,total,14
SARS-CoV-2 variant,GISAID,Italy,2025-W05,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2025-W05,SARS-CoV-2,XEC,detections,total,30
SARS-CoV-2 variant,GISAID,Italy,2025-W05,SARS-CoV-2,BA.2.86,proportion,total,31.1
SARS-CoV-2 variant,GISAID,Italy,2025-W05,SARS-CoV-2,Other,proportion,total,2.2
SARS-CoV-2 variant,GISAID,Italy,2025-W05,SARS-CoV-2,XEC,proportion,total,66.7
SARS-CoV-2 variant,GISAID,Italy,2025-W04,SARS-CoV-2,BA.2.86,detections,total,40
SARS-CoV-2 variant,GISAID,Italy,2025-W04,SARS-CoV-2,BQ.1,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2025-W04,SARS-CoV-2,Other,detections,total,3
SARS-CoV-2 variant,GISAID,Italy,2025-W04,SARS-CoV-2,XEC,detections,total,42
SARS-CoV-2 variant,GISAID,Italy,2025-W04,SARS-CoV-2,BA.2.86,proportion,total,46.5
SARS-CoV-2 variant,GISAID,Italy,2025-W04,SARS-CoV-2,BQ.1,proportion,total,1.2
SARS-CoV-2 variant,GISAID,Italy,2025-W04,SARS-CoV-2,Other,proportion,total,3.5
SARS-CoV-2 variant,GISAID,Italy,2025-W04,SARS-CoV-2,XEC,proportion,total,48.8
SARS-CoV-2 variant,GISAID,Italy,2025-W03,SARS-CoV-2,BA.2.86,detections,total,45
SARS-CoV-2 variant,GISAID,Italy,2025-W03,SARS-CoV-2,Other,detections,total,7
SARS-CoV-2 variant,GISAID,Italy,2025-W03,SARS-CoV-2,XEC,detections,total,47
SARS-CoV-2 variant,GISAID,Italy,2025-W03,SARS-CoV-2,BA.2.86,proportion,total,45.5
SARS-CoV-2 variant,GISAID,Italy,2025-W03,SARS-CoV-2,Other,proportion,total,7.1
SARS-CoV-2 variant,GISAID,Italy,2025-W03,SARS-CoV-2,XEC,proportion,total,47.5
SARS-CoV-2 variant,GISAID,Italy,2025-W02,SARS-CoV-2,BA.2.86,detections,total,53
SARS-CoV-2 variant,GISAID,Italy,2025-W02,SARS-CoV-2,BQ.1,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2025-W02,SARS-CoV-2,Other,detections,total,6
SARS-CoV-2 variant,GISAID,Italy,2025-W02,SARS-CoV-2,XEC,detections,total,71
SARS-CoV-2 variant,GISAID,Italy,2025-W02,SARS-CoV-2,BA.2.86,proportion,total,40.5
SARS-CoV-2 variant,GISAID,Italy,2025-W02,SARS-CoV-2,BQ.1,proportion,total,0.8
SARS-CoV-2 variant,GISAID,Italy,2025-W02,SARS-CoV-2,Other,proportion,total,4.6
SARS-CoV-2 variant,GISAID,Italy,2025-W02,SARS-CoV-2,XEC,proportion,total,54.2
SARS-CoV-2 variant,GISAID,Italy,2025-W01,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2025-W01,SARS-CoV-2,BA.2.86,detections,total,31
SARS-CoV-2 variant,GISAID,Italy,2025-W01,SARS-CoV-2,BQ.1,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2025-W01,SARS-CoV-2,Other,detections,total,6
SARS-CoV-2 variant,GISAID,Italy,2025-W01,SARS-CoV-2,XEC,detections,total,56
SARS-CoV-2 variant,GISAID,Italy,2025-W01,SARS-CoV-2,BA.2,proportion,total,1.1
SARS-CoV-2 variant,GISAID,Italy,2025-W01,SARS-CoV-2,BA.2.86,proportion,total,32.6
SARS-CoV-2 variant,GISAID,Italy,2025-W01,SARS-CoV-2,BQ.1,proportion,total,1.1
SARS-CoV-2 variant,GISAID,Italy,2025-W01,SARS-CoV-2,Other,proportion,total,6.3
SARS-CoV-2 variant,GISAID,Italy,2025-W01,SARS-CoV-2,XEC,proportion,total,58.9
SARS-CoV-2 variant,GISAID,Italy,2024-W52,SARS-CoV-2,B.1.1.529,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W52,SARS-CoV-2,BA.2.86,detections,total,29
SARS-CoV-2 variant,GISAID,Italy,2024-W52,SARS-CoV-2,BQ.1,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W52,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Italy,2024-W52,SARS-CoV-2,XEC,detections,total,38
SARS-CoV-2 variant,GISAID,Italy,2024-W52,SARS-CoV-2,B.1.1.529,proportion,total,1.4
SARS-CoV-2 variant,GISAID,Italy,2024-W52,SARS-CoV-2,BA.2.86,proportion,total,40.8
SARS-CoV-2 variant,GISAID,Italy,2024-W52,SARS-CoV-2,BQ.1,proportion,total,1.4
SARS-CoV-2 variant,GISAID,Italy,2024-W52,SARS-CoV-2,Other,proportion,total,2.8
SARS-CoV-2 variant,GISAID,Italy,2024-W52,SARS-CoV-2,XEC,proportion,total,53.5
SARS-CoV-2 variant,GISAID,Italy,2024-W51,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W51,SARS-CoV-2,BA.2.86,detections,total,41
SARS-CoV-2 variant,GISAID,Italy,2024-W51,SARS-CoV-2,Other,detections,total,6
SARS-CoV-2 variant,GISAID,Italy,2024-W51,SARS-CoV-2,XEC,detections,total,54
SARS-CoV-2 variant,GISAID,Italy,2024-W51,SARS-CoV-2,BA.2,proportion,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W51,SARS-CoV-2,BA.2.86,proportion,total,40.2
SARS-CoV-2 variant,GISAID,Italy,2024-W51,SARS-CoV-2,Other,proportion,total,5.9
SARS-CoV-2 variant,GISAID,Italy,2024-W51,SARS-CoV-2,XEC,proportion,total,52.9
SARS-CoV-2 variant,GISAID,Italy,2024-W50,SARS-CoV-2,BA.2.86,detections,total,44
SARS-CoV-2 variant,GISAID,Italy,2024-W50,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Italy,2024-W50,SARS-CoV-2,XEC,detections,total,47
SARS-CoV-2 variant,GISAID,Italy,2024-W50,SARS-CoV-2,BA.2.86,proportion,total,47.3
SARS-CoV-2 variant,GISAID,Italy,2024-W50,SARS-CoV-2,Other,proportion,total,2.2
SARS-CoV-2 variant,GISAID,Italy,2024-W50,SARS-CoV-2,XEC,proportion,total,50.5
SARS-CoV-2 variant,GISAID,Italy,2024-W49,SARS-CoV-2,BA.2.86,detections,total,53
SARS-CoV-2 variant,GISAID,Italy,2024-W49,SARS-CoV-2,Other,detections,total,3
SARS-CoV-2 variant,GISAID,Italy,2024-W49,SARS-CoV-2,XEC,detections,total,39
SARS-CoV-2 variant,GISAID,Italy,2024-W49,SARS-CoV-2,BA.2.86,proportion,total,55.8
SARS-CoV-2 variant,GISAID,Italy,2024-W49,SARS-CoV-2,Other,proportion,total,3.2
SARS-CoV-2 variant,GISAID,Italy,2024-W49,SARS-CoV-2,XEC,proportion,total,41.1
SARS-CoV-2 variant,GISAID,Italy,2024-W48,SARS-CoV-2,B.1.1.529,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W48,SARS-CoV-2,BA.2.86,detections,total,37
SARS-CoV-2 variant,GISAID,Italy,2024-W48,SARS-CoV-2,Other,detections,total,4
SARS-CoV-2 variant,GISAID,Italy,2024-W48,SARS-CoV-2,XEC,detections,total,44
SARS-CoV-2 variant,GISAID,Italy,2024-W48,SARS-CoV-2,B.1.1.529,proportion,total,1.2
SARS-CoV-2 variant,GISAID,Italy,2024-W48,SARS-CoV-2,BA.2.86,proportion,total,43
SARS-CoV-2 variant,GISAID,Italy,2024-W48,SARS-CoV-2,Other,proportion,total,4.7
SARS-CoV-2 variant,GISAID,Italy,2024-W48,SARS-CoV-2,XEC,proportion,total,51.2
SARS-CoV-2 variant,GISAID,Italy,2024-W47,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W47,SARS-CoV-2,BA.2.86,detections,total,48
SARS-CoV-2 variant,GISAID,Italy,2024-W47,SARS-CoV-2,Other,detections,total,5
SARS-CoV-2 variant,GISAID,Italy,2024-W47,SARS-CoV-2,XBB.1.5-like,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W47,SARS-CoV-2,XEC,detections,total,52
SARS-CoV-2 variant,GISAID,Italy,2024-W47,SARS-CoV-2,unk,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W47,SARS-CoV-2,BA.2,proportion,total,0.9
SARS-CoV-2 variant,GISAID,Italy,2024-W47,SARS-CoV-2,BA.2.86,proportion,total,44.9
SARS-CoV-2 variant,GISAID,Italy,2024-W47,SARS-CoV-2,Other,proportion,total,4.7
SARS-CoV-2 variant,GISAID,Italy,2024-W47,SARS-CoV-2,XBB.1.5-like,proportion,total,0.9
SARS-CoV-2 variant,GISAID,Italy,2024-W47,SARS-CoV-2,XEC,proportion,total,48.6
SARS-CoV-2 variant,GISAID,Italy,2024-W46,SARS-CoV-2,BA.2.86,detections,total,53
SARS-CoV-2 variant,GISAID,Italy,2024-W46,SARS-CoV-2,BA.5,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W46,SARS-CoV-2,Other,detections,total,4
SARS-CoV-2 variant,GISAID,Italy,2024-W46,SARS-CoV-2,XEC,detections,total,55
SARS-CoV-2 variant,GISAID,Italy,2024-W46,SARS-CoV-2,BA.2.86,proportion,total,46.9
SARS-CoV-2 variant,GISAID,Italy,2024-W46,SARS-CoV-2,BA.5,proportion,total,0.9
SARS-CoV-2 variant,GISAID,Italy,2024-W46,SARS-CoV-2,Other,proportion,total,3.5
SARS-CoV-2 variant,GISAID,Italy,2024-W46,SARS-CoV-2,XEC,proportion,total,48.7
SARS-CoV-2 variant,GISAID,Italy,2024-W45,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W45,SARS-CoV-2,BA.2.86,detections,total,76
SARS-CoV-2 variant,GISAID,Italy,2024-W45,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Italy,2024-W45,SARS-CoV-2,XEC,detections,total,43
SARS-CoV-2 variant,GISAID,Italy,2024-W45,SARS-CoV-2,BA.2,proportion,total,0.8
SARS-CoV-2 variant,GISAID,Italy,2024-W45,SARS-CoV-2,BA.2.86,proportion,total,62.3
SARS-CoV-2 variant,GISAID,Italy,2024-W45,SARS-CoV-2,Other,proportion,total,1.6
SARS-CoV-2 variant,GISAID,Italy,2024-W45,SARS-CoV-2,XEC,proportion,total,35.2
SARS-CoV-2 variant,GISAID,Italy,2024-W44,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W44,SARS-CoV-2,BA.2.86,detections,total,67
SARS-CoV-2 variant,GISAID,Italy,2024-W44,SARS-CoV-2,Other,detections,total,3
SARS-CoV-2 variant,GISAID,Italy,2024-W44,SARS-CoV-2,XEC,detections,total,48
SARS-CoV-2 variant,GISAID,Italy,2024-W44,SARS-CoV-2,unk,detections,total,2
SARS-CoV-2 variant,GISAID,Italy,2024-W44,SARS-CoV-2,BA.2,proportion,total,0.8
SARS-CoV-2 variant,GISAID,Italy,2024-W44,SARS-CoV-2,BA.2.86,proportion,total,56.3
SARS-CoV-2 variant,GISAID,Italy,2024-W44,SARS-CoV-2,Other,proportion,total,2.5
SARS-CoV-2 variant,GISAID,Italy,2024-W44,SARS-CoV-2,XEC,proportion,total,40.3
SARS-CoV-2 variant,GISAID,Italy,2024-W43,SARS-CoV-2,BA.2.86,detections,total,99
SARS-CoV-2 variant,GISAID,Italy,2024-W43,SARS-CoV-2,BA.5,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W43,SARS-CoV-2,Other,detections,total,6
SARS-CoV-2 variant,GISAID,Italy,2024-W43,SARS-CoV-2,XEC,detections,total,74
SARS-CoV-2 variant,GISAID,Italy,2024-W43,SARS-CoV-2,unk,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W43,SARS-CoV-2,BA.2.86,proportion,total,55
SARS-CoV-2 variant,GISAID,Italy,2024-W43,SARS-CoV-2,BA.5,proportion,total,0.6
SARS-CoV-2 variant,GISAID,Italy,2024-W43,SARS-CoV-2,Other,proportion,total,3.3
SARS-CoV-2 variant,GISAID,Italy,2024-W43,SARS-CoV-2,XEC,proportion,total,41.1
SARS-CoV-2 variant,GISAID,Italy,2024-W42,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W42,SARS-CoV-2,BA.2.86,detections,total,185
SARS-CoV-2 variant,GISAID,Italy,2024-W42,SARS-CoV-2,Other,detections,total,5
SARS-CoV-2 variant,GISAID,Italy,2024-W42,SARS-CoV-2,XEC,detections,total,74
SARS-CoV-2 variant,GISAID,Italy,2024-W42,SARS-CoV-2,BA.2,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Italy,2024-W42,SARS-CoV-2,BA.2.86,proportion,total,69.8
SARS-CoV-2 variant,GISAID,Italy,2024-W42,SARS-CoV-2,Other,proportion,total,1.9
SARS-CoV-2 variant,GISAID,Italy,2024-W42,SARS-CoV-2,XEC,proportion,total,27.9
SARS-CoV-2 variant,GISAID,Italy,2024-W41,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W41,SARS-CoV-2,BA.2.86,detections,total,191
SARS-CoV-2 variant,GISAID,Italy,2024-W41,SARS-CoV-2,Other,detections,total,6
SARS-CoV-2 variant,GISAID,Italy,2024-W41,SARS-CoV-2,XEC,detections,total,67
SARS-CoV-2 variant,GISAID,Italy,2024-W41,SARS-CoV-2,BA.2,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Italy,2024-W41,SARS-CoV-2,BA.2.86,proportion,total,72.1
SARS-CoV-2 variant,GISAID,Italy,2024-W41,SARS-CoV-2,Other,proportion,total,2.3
SARS-CoV-2 variant,GISAID,Italy,2024-W41,SARS-CoV-2,XEC,proportion,total,25.3
SARS-CoV-2 variant,GISAID,Italy,2024-W40,SARS-CoV-2,BA.2.86,detections,total,196
SARS-CoV-2 variant,GISAID,Italy,2024-W40,SARS-CoV-2,Other,detections,total,4
SARS-CoV-2 variant,GISAID,Italy,2024-W40,SARS-CoV-2,XEC,detections,total,60
SARS-CoV-2 variant,GISAID,Italy,2024-W40,SARS-CoV-2,BA.2.86,proportion,total,75.4
SARS-CoV-2 variant,GISAID,Italy,2024-W40,SARS-CoV-2,Other,proportion,total,1.5
SARS-CoV-2 variant,GISAID,Italy,2024-W40,SARS-CoV-2,XEC,proportion,total,23.1
SARS-CoV-2 variant,GISAID,Italy,2024-W39,SARS-CoV-2,BA.2.86,detections,total,176
SARS-CoV-2 variant,GISAID,Italy,2024-W39,SARS-CoV-2,Other,detections,total,3
SARS-CoV-2 variant,GISAID,Italy,2024-W39,SARS-CoV-2,XEC,detections,total,53
SARS-CoV-2 variant,GISAID,Italy,2024-W39,SARS-CoV-2,unk,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W39,SARS-CoV-2,BA.2.86,proportion,total,75.9
SARS-CoV-2 variant,GISAID,Italy,2024-W39,SARS-CoV-2,Other,proportion,total,1.3
SARS-CoV-2 variant,GISAID,Italy,2024-W39,SARS-CoV-2,XEC,proportion,total,22.8
SARS-CoV-2 variant,GISAID,Italy,2024-W38,SARS-CoV-2,BA.2.86,detections,total,163
SARS-CoV-2 variant,GISAID,Italy,2024-W38,SARS-CoV-2,Other,detections,total,3
SARS-CoV-2 variant,GISAID,Italy,2024-W38,SARS-CoV-2,XEC,detections,total,35
SARS-CoV-2 variant,GISAID,Italy,2024-W38,SARS-CoV-2,unk,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W38,SARS-CoV-2,BA.2.86,proportion,total,81.1
SARS-CoV-2 variant,GISAID,Italy,2024-W38,SARS-CoV-2,Other,proportion,total,1.5
SARS-CoV-2 variant,GISAID,Italy,2024-W38,SARS-CoV-2,XEC,proportion,total,17.4
SARS-CoV-2 variant,GISAID,Italy,2024-W37,SARS-CoV-2,BA.2.86,detections,total,145
SARS-CoV-2 variant,GISAID,Italy,2024-W37,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Italy,2024-W37,SARS-CoV-2,XEC,detections,total,21
SARS-CoV-2 variant,GISAID,Italy,2024-W37,SARS-CoV-2,unk,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W37,SARS-CoV-2,BA.2.86,proportion,total,86.3
SARS-CoV-2 variant,GISAID,Italy,2024-W37,SARS-CoV-2,Other,proportion,total,1.2
SARS-CoV-2 variant,GISAID,Italy,2024-W37,SARS-CoV-2,XEC,proportion,total,12.5
SARS-CoV-2 variant,GISAID,Italy,2024-W36,SARS-CoV-2,BA.2.86,detections,total,148
SARS-CoV-2 variant,GISAID,Italy,2024-W36,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Italy,2024-W36,SARS-CoV-2,XEC,detections,total,18
SARS-CoV-2 variant,GISAID,Italy,2024-W36,SARS-CoV-2,unk,detections,total,2
SARS-CoV-2 variant,GISAID,Italy,2024-W36,SARS-CoV-2,BA.2.86,proportion,total,88.1
SARS-CoV-2 variant,GISAID,Italy,2024-W36,SARS-CoV-2,Other,proportion,total,1.2
SARS-CoV-2 variant,GISAID,Italy,2024-W36,SARS-CoV-2,XEC,proportion,total,10.7
SARS-CoV-2 variant,GISAID,Italy,2024-W35,SARS-CoV-2,BA.2.86,detections,total,182
SARS-CoV-2 variant,GISAID,Italy,2024-W35,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Italy,2024-W35,SARS-CoV-2,XEC,detections,total,23
SARS-CoV-2 variant,GISAID,Italy,2024-W35,SARS-CoV-2,BA.2.86,proportion,total,87.9
SARS-CoV-2 variant,GISAID,Italy,2024-W35,SARS-CoV-2,Other,proportion,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W35,SARS-CoV-2,XEC,proportion,total,11.1
SARS-CoV-2 variant,GISAID,Italy,2024-W34,SARS-CoV-2,BA.1,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W34,SARS-CoV-2,BA.2.86,detections,total,237
SARS-CoV-2 variant,GISAID,Italy,2024-W34,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Italy,2024-W34,SARS-CoV-2,XEC,detections,total,12
SARS-CoV-2 variant,GISAID,Italy,2024-W34,SARS-CoV-2,unk,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W34,SARS-CoV-2,BA.1,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Italy,2024-W34,SARS-CoV-2,BA.2.86,proportion,total,94
SARS-CoV-2 variant,GISAID,Italy,2024-W34,SARS-CoV-2,Other,proportion,total,0.8
SARS-CoV-2 variant,GISAID,Italy,2024-W34,SARS-CoV-2,XEC,proportion,total,4.8
SARS-CoV-2 variant,GISAID,Italy,2024-W33,SARS-CoV-2,BA.2.86,detections,total,269
SARS-CoV-2 variant,GISAID,Italy,2024-W33,SARS-CoV-2,Other,detections,total,5
SARS-CoV-2 variant,GISAID,Italy,2024-W33,SARS-CoV-2,XBB.1.5-like,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W33,SARS-CoV-2,XEC,detections,total,12
SARS-CoV-2 variant,GISAID,Italy,2024-W33,SARS-CoV-2,unk,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W33,SARS-CoV-2,BA.2.86,proportion,total,93.7
SARS-CoV-2 variant,GISAID,Italy,2024-W33,SARS-CoV-2,Other,proportion,total,1.7
SARS-CoV-2 variant,GISAID,Italy,2024-W33,SARS-CoV-2,XBB.1.5-like,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Italy,2024-W33,SARS-CoV-2,XEC,proportion,total,4.2
SARS-CoV-2 variant,GISAID,Italy,2024-W32,SARS-CoV-2,BA.2.86,detections,total,257
SARS-CoV-2 variant,GISAID,Italy,2024-W32,SARS-CoV-2,Other,detections,total,4
SARS-CoV-2 variant,GISAID,Italy,2024-W32,SARS-CoV-2,XEC,detections,total,8
SARS-CoV-2 variant,GISAID,Italy,2024-W32,SARS-CoV-2,BA.2.86,proportion,total,95.5
SARS-CoV-2 variant,GISAID,Italy,2024-W32,SARS-CoV-2,Other,proportion,total,1.5
SARS-CoV-2 variant,GISAID,Italy,2024-W32,SARS-CoV-2,XEC,proportion,total,3
SARS-CoV-2 variant,GISAID,Italy,2024-W31,SARS-CoV-2,BA.2.86,detections,total,215
SARS-CoV-2 variant,GISAID,Italy,2024-W31,SARS-CoV-2,Other,detections,total,4
SARS-CoV-2 variant,GISAID,Italy,2024-W31,SARS-CoV-2,XEC,detections,total,5
SARS-CoV-2 variant,GISAID,Italy,2024-W31,SARS-CoV-2,unk,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W31,SARS-CoV-2,BA.2.86,proportion,total,96
SARS-CoV-2 variant,GISAID,Italy,2024-W31,SARS-CoV-2,Other,proportion,total,1.8
SARS-CoV-2 variant,GISAID,Italy,2024-W31,SARS-CoV-2,XEC,proportion,total,2.2
SARS-CoV-2 variant,GISAID,Italy,2024-W30,SARS-CoV-2,BA.2.86,detections,total,161
SARS-CoV-2 variant,GISAID,Italy,2024-W30,SARS-CoV-2,XBB.1.5-like,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W30,SARS-CoV-2,BA.2.86,proportion,total,99.4
SARS-CoV-2 variant,GISAID,Italy,2024-W30,SARS-CoV-2,XBB.1.5-like,proportion,total,0.6
SARS-CoV-2 variant,GISAID,Italy,2024-W29,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W29,SARS-CoV-2,BA.2.86,detections,total,167
SARS-CoV-2 variant,GISAID,Italy,2024-W29,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W29,SARS-CoV-2,XEC,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W29,SARS-CoV-2,BA.2,proportion,total,0.6
SARS-CoV-2 variant,GISAID,Italy,2024-W29,SARS-CoV-2,BA.2.86,proportion,total,98.2
SARS-CoV-2 variant,GISAID,Italy,2024-W29,SARS-CoV-2,Other,proportion,total,0.6
SARS-CoV-2 variant,GISAID,Italy,2024-W29,SARS-CoV-2,XEC,proportion,total,0.6
SARS-CoV-2 variant,GISAID,Italy,2024-W28,SARS-CoV-2,BA.2.86,detections,total,132
SARS-CoV-2 variant,GISAID,Italy,2024-W28,SARS-CoV-2,BA.2.86,proportion,total,100
SARS-CoV-2 variant,GISAID,Italy,2024-W27,SARS-CoV-2,BA.2.86,detections,total,113
SARS-CoV-2 variant,GISAID,Italy,2024-W27,SARS-CoV-2,XBB.1.5-like,detections,total,2
SARS-CoV-2 variant,GISAID,Italy,2024-W27,SARS-CoV-2,BA.2.86,proportion,total,98.3
SARS-CoV-2 variant,GISAID,Italy,2024-W27,SARS-CoV-2,XBB.1.5-like,proportion,total,1.7
SARS-CoV-2 variant,GISAID,Italy,2024-W26,SARS-CoV-2,BA.2.86,detections,total,127
SARS-CoV-2 variant,GISAID,Italy,2024-W26,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Italy,2024-W26,SARS-CoV-2,XBB,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W26,SARS-CoV-2,BA.2.86,proportion,total,97.7
SARS-CoV-2 variant,GISAID,Italy,2024-W26,SARS-CoV-2,Other,proportion,total,1.5
SARS-CoV-2 variant,GISAID,Italy,2024-W26,SARS-CoV-2,XBB,proportion,total,0.8
SARS-CoV-2 variant,GISAID,Italy,2024-W25,SARS-CoV-2,BA.2.86,detections,total,103
SARS-CoV-2 variant,GISAID,Italy,2024-W25,SARS-CoV-2,BA.5,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W25,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W25,SARS-CoV-2,XBB.1.5-like,detections,total,1
SARS-CoV-2 variant,GISAID,Italy,2024-W25,SARS-CoV-2,BA.2.86,proportion,total,97.2
SARS-CoV-2 variant,GISAID,Italy,2024-W25,SARS-CoV-2,BA.5,proportion,total,0.9
SARS-CoV-2 variant,GISAID,Italy,2024-W25,SARS-CoV-2,Other,proportion,total,0.9
