survtype,countryname,yearweek,indicator,age,value
primary care syndromic,Lithuania,2023-W50,ILIconsultationrate,0-4,85.4794692430754
primary care syndromic,Lithuania,2023-W50,ILIconsultationrate,15-64,29.2711379047246
primary care syndromic,Lithuania,2023-W50,ILIconsultationrate,5-14,92.4532143345872
primary care syndromic,Lithuania,2023-W50,ILIconsultationrate,65+,6.99709270797983
primary care syndromic,Lithuania,2023-W50,ILIconsultationrate,total,33.9483823595806
primary care syndromic,Lithuania,2023-W49,ILIconsultationrate,0-4,48.6213494777126
primary care syndromic,Lithuania,2023-W49,ILIconsultationrate,15-64,17.8101960412938
primary care syndromic,Lithuania,2023-W49,ILIconsultationrate,5-14,50.3986836264356
primary care syndromic,Lithuania,2023-W49,ILIconsultationrate,65+,4.72303757788639
primary care syndromic,Lithuania,2023-W49,ILIconsultationrate,total,19.9840477601242
primary care syndromic,Lithuania,2023-W48,ILIconsultationrate,0-4,19.6053828539164
primary care syndromic,Lithuania,2023-W48,ILIconsultationrate,15-64,11.8375925349989
primary care syndromic,Lithuania,2023-W48,ILIconsultationrate,5-14,19.358434770419
primary care syndromic,Lithuania,2023-W48,ILIconsultationrate,65+,2.97376440089143
primary care syndromic,Lithuania,2023-W48,ILIconsultationrate,total,11.1994663454286
primary care syndromic,Lithuania,2023-W47,ILIconsultationrate,0-4,12.5474450265065
primary care syndromic,Lithuania,2023-W47,ILIconsultationrate,15-64,9.09342335643099
primary care syndromic,Lithuania,2023-W47,ILIconsultationrate,5-14,12.015580202329
primary care syndromic,Lithuania,2023-W47,ILIconsultationrate,65+,2.62390976549244
primary care syndromic,Lithuania,2023-W47,ILIconsultationrate,total,8.25960642975362
primary care syndromic,Lithuania,2023-W46,ILIconsultationrate,0-4,9.41058376987986
primary care syndromic,Lithuania,2023-W46,ILIconsultationrate,15-64,6.29544693906761
primary care syndromic,Lithuania,2023-W46,ILIconsultationrate,5-14,7.34285456808996
primary care syndromic,Lithuania,2023-W46,ILIconsultationrate,65+,3.1486917185909302
primary care syndromic,Lithuania,2023-W46,ILIconsultationrate,total,5.9147181636795
primary care syndromic,Lithuania,2023-W45,ILIconsultationrate,0-4,2.35264594246996
primary care syndromic,Lithuania,2023-W45,ILIconsultationrate,15-64,3.82031395447692
primary care syndromic,Lithuania,2023-W45,ILIconsultationrate,5-14,3.00389505058226
primary care syndromic,Lithuania,2023-W45,ILIconsultationrate,65+,2.62390976549244
primary care syndromic,Lithuania,2023-W45,ILIconsultationrate,total,3.42983656828752
primary care syndromic,Lithuania,2023-W44,ILIconsultationrate,0-4,4.70529188493993
primary care syndromic,Lithuania,2023-W44,ILIconsultationrate,15-64,2.85178365615883
primary care syndromic,Lithuania,2023-W44,ILIconsultationrate,5-14,2.0025967003881706
primary care syndromic,Lithuania,2023-W44,ILIconsultationrate,65+,1.39941854159597
primary care syndromic,Lithuania,2023-W44,ILIconsultationrate,total,2.55487826005091
primary care syndromic,Lithuania,2023-W43,ILIconsultationrate,0-4,4.70529188493993
primary care syndromic,Lithuania,2023-W43,ILIconsultationrate,15-64,3.22843432772698
primary care syndromic,Lithuania,2023-W43,ILIconsultationrate,5-14,2.33636281711953
primary care syndromic,Lithuania,2023-W43,ILIconsultationrate,65+,2.09912781239395
primary care syndromic,Lithuania,2023-W43,ILIconsultationrate,total,2.97485824800448
primary care syndromic,Lithuania,2023-W42,ILIconsultationrate,0-4,3.13686125662662
primary care syndromic,Lithuania,2023-W42,ILIconsultationrate,15-64,3.28224156652243
primary care syndromic,Lithuania,2023-W42,ILIconsultationrate,5-14,2.0025967003881706
primary care syndromic,Lithuania,2023-W42,ILIconsultationrate,65+,0.874636588497479
primary care syndromic,Lithuania,2023-W42,ILIconsultationrate,total,2.6598732570393
primary care syndromic,Lithuania,2023-W41,ILIconsultationrate,0-4,1.56843062831331
primary care syndromic,Lithuania,2023-W41,ILIconsultationrate,15-64,3.06701261134063
primary care syndromic,Lithuania,2023-W41,ILIconsultationrate,5-14,1.3350644669254501
primary care syndromic,Lithuania,2023-W41,ILIconsultationrate,65+,0.699709270797983
primary care syndromic,Lithuania,2023-W41,ILIconsultationrate,total,2.34488826607412
primary care syndromic,Lithuania,2023-W40,ILIconsultationrate,0-4,0.784215314156655
primary care syndromic,Lithuania,2023-W40,ILIconsultationrate,15-64,1.23756649229534
primary care syndromic,Lithuania,2023-W40,ILIconsultationrate,5-14,1.3350644669254501
primary care syndromic,Lithuania,2023-W40,ILIconsultationrate,65+,0.699709270797983
primary care syndromic,Lithuania,2023-W40,ILIconsultationrate,total,1.11994663454286
primary care syndromic,Lithuania,2023-W39,ILIconsultationrate,total,1.74330012405893
primary care syndromic,Lithuania,2023-W38,ILIconsultationrate,total,1.95676544537227
primary care syndromic,Lithuania,2023-W37,ILIconsultationrate,total,1.03174905301447
primary care syndromic,Lithuania,2023-W36,ILIconsultationrate,total,0.747128624596684
primary care syndromic,Lithuania,2023-W35,ILIconsultationrate,total,0.675973517492238
primary care syndromic,Lithuania,2023-W34,ILIconsultationrate,total,0.604818410387792
primary care syndromic,Lithuania,2023-W33,ILIconsultationrate,total,0.426930642626677
primary care syndromic,Lithuania,2023-W32,ILIconsultationrate,total,0.533663303283346
primary care syndromic,Lithuania,2023-W31,ILIconsultationrate,total,0.81828373170113
primary care syndromic,Lithuania,2023-W30,ILIconsultationrate,total,0.533663303283346
primary care syndromic,Lithuania,2023-W28,ILIconsultationrate,total,0.498085749731123
primary care syndromic,Lithuania,2023-W27,ILIconsultationrate,total,0.640395963940015
primary care syndromic,Lithuania,2023-W26,ILIconsultationrate,total,0.81828373170113
primary care syndromic,Lithuania,2023-W25,ILIconsultationrate,total,1.06732660656669
primary care syndromic,Lithuania,2023-W24,ILIconsultationrate,total,1.03174905301447
primary care syndromic,Lithuania,2023-W23,ILIconsultationrate,total,1.3875245885367
primary care syndromic,Lithuania,2023-W22,ILIconsultationrate,total,1.99234299892449
primary care syndromic,Lithuania,2023-W21,ILIconsultationrate,total,0.8538612852533529
primary care syndromic,Lithuania,2023-W20,ILIconsultationrate,total,1.74330012405893
primary care syndromic,Lithuania,2023-W19,ILIconsultationrate,total,2.41927364155117
primary care syndromic,Lithuania,2023-W18,ILIconsultationrate,total,3.2375573732523
primary care syndromic,Lithuania,2023-W17,ILIconsultationrate,total,6.72415762137016
primary care syndromic,Lithuania,2023-W16,ILIconsultationrate,total,12.3098335290692
primary care syndromic,Lithuania,2023-W15,ILIconsultationrate,total,24.3706241832728
primary care syndromic,Lithuania,2023-W14,ILIconsultationrate,total,42.266133620041
primary care syndromic,Lithuania,2023-W13,ILIconsultationrate,total,58.7741184682725
primary care syndromic,Lithuania,2023-W12,ILIconsultationrate,total,79.3379444214574
primary care syndromic,Lithuania,2023-W11,ILIconsultationrate,total,77.0254034405629
primary care syndromic,Lithuania,2023-W10,ILIconsultationrate,total,40.9141865850565
primary care syndromic,Lithuania,2023-W09,ILIconsultationrate,total,37.961249640222
primary care syndromic,Lithuania,2023-W08,ILIconsultationrate,total,33.4784778926419
primary care syndromic,Lithuania,2023-W07,ILIconsultationrate,total,37.3564312298342
primary care syndromic,Lithuania,2023-W06,ILIconsultationrate,total,38.1747149615353
primary care syndromic,Lithuania,2023-W05,ILIconsultationrate,total,28.390887734674
primary care syndromic,Lithuania,2023-W04,ILIconsultationrate,total,34.4746493921041
primary care syndromic,Lithuania,2023-W03,ILIconsultationrate,total,52.476891489529
primary care syndromic,Lithuania,2023-W02,ILIconsultationrate,total,93.78243116366
primary care syndromic,Lithuania,2023-W01,ILIconsultationrate,total,195.89000985854
primary care syndromic,Lithuania,2022-W52,ILIconsultationrate,total,285.296401935277
primary care syndromic,Lithuania,2022-W51,ILIconsultationrate,total,334.535736051553
primary care syndromic,Lithuania,2022-W50,ILIconsultationrate,total,239.548160018314
primary care syndromic,Lithuania,2022-W49,ILIconsultationrate,total,121.58043839066
primary care syndromic,Lithuania,2022-W48,ILIconsultationrate,total,35.5906255365421
primary care syndromic,Lithuania,2022-W47,ILIconsultationrate,total,9.90814399359011
primary care syndromic,Lithuania,2022-W46,ILIconsultationrate,total,4.14925885652149
primary care syndromic,Lithuania,2022-W45,ILIconsultationrate,total,1.3592399702398
primary care syndromic,Lithuania,2022-W44,ILIconsultationrate,total,1.18039260573456
primary care syndromic,Lithuania,2022-W43,ILIconsultationrate,total,1.03731471413037
primary care syndromic,Lithuania,2022-W42,ILIconsultationrate,total,0.930006295427231
primary care syndromic,Lithuania,2022-W41,ILIconsultationrate,total,0.822697876724089
primary care syndromic,Lithuania,2022-W40,ILIconsultationrate,total,0.8942368225261831
primary care syndromic,Lithuania,2022-W39,ILIconsultationrate,total,0.64401614190681
primary care syndromic,Lithuania,2022-W38,ILIconsultationrate,total,0.107336023651135
primary care syndromic,Lithuania,2022-W37,ILIconsultationrate,total,0.250450721852648
primary care syndromic,Lithuania,2022-W36,ILIconsultationrate,total,0.21467204730227
primary care syndromic,Lithuania,2022-W35,ILIconsultationrate,total,0.21467204730227
primary care syndromic,Lithuania,2022-W34,ILIconsultationrate,total,0
primary care syndromic,Lithuania,2022-W33,ILIconsultationrate,total,0.0715573491007567
primary care syndromic,Lithuania,2022-W32,ILIconsultationrate,total,0.0715573491007567
primary care syndromic,Lithuania,2022-W31,ILIconsultationrate,total,0.0715573491007567
primary care syndromic,Lithuania,2022-W30,ILIconsultationrate,total,0.0357786745503783
primary care syndromic,Lithuania,2022-W29,ILIconsultationrate,total,0.0357786745503783
primary care syndromic,Lithuania,2022-W28,ILIconsultationrate,total,0.286229396403027
primary care syndromic,Lithuania,2022-W27,ILIconsultationrate,total,0
primary care syndromic,Lithuania,2022-W26,ILIconsultationrate,total,0.250450721852648
primary care syndromic,Lithuania,2022-W25,ILIconsultationrate,total,0.107336023651135
primary care syndromic,Luxembourg,2023-W52,ARIconsultationrate,total,34.1463414634146
primary care syndromic,Luxembourg,2023-W51,ARIconsultationrate,total,28.956228956229
primary care syndromic,Luxembourg,2023-W50,ARIconsultationrate,total,21.3461538461538
primary care syndromic,Luxembourg,2023-W49,ARIconsultationrate,total,27.4952919020716
primary care syndromic,Luxembourg,2023-W48,ARIconsultationrate,total,25.2049180327869
primary care syndromic,Luxembourg,2023-W47,ARIconsultationrate,total,15.5216284987277
primary care syndromic,Luxembourg,2023-W46,ARIconsultationrate,total,19.3548387096774
primary care syndromic,Luxembourg,2023-W45,ARIconsultationrate,total,18.1451612903226
primary care syndromic,Luxembourg,2023-W44,ARIconsultationrate,total,22.9268292682927
primary care syndromic,Luxembourg,2023-W43,ARIconsultationrate,total,18.0628272251309
primary care syndromic,Luxembourg,2023-W42,ARIconsultationrate,total,17.8294573643411
primary care syndromic,Luxembourg,2023-W41,ARIconsultationrate,total,18.6516853932584
primary care syndromic,Luxembourg,2023-W40,ARIconsultationrate,total,15.7575757575758
primary care syndromic,Luxembourg,2023-W39,ARIconsultationrate,total,18.1818181818182
primary care syndromic,Luxembourg,2023-W38,ARIconsultationrate,total,11.7647058823529
primary care syndromic,Luxembourg,2023-W37,ARIconsultationrate,total,6.53266331658291
primary care syndromic,Luxembourg,2023-W36,ARIconsultationrate,total,6.31578947368421
primary care syndromic,Luxembourg,2023-W35,ARIconsultationrate,total,8.78378378378378
primary care syndromic,Luxembourg,2023-W34,ARIconsultationrate,total,12.9943502824859
primary care syndromic,Luxembourg,2023-W33,ARIconsultationrate,total,9.91735537190083
primary care syndromic,Luxembourg,2023-W32,ARIconsultationrate,total,13.1313131313131
primary care syndromic,Luxembourg,2023-W31,ARIconsultationrate,total,6.53846153846154
primary care syndromic,Luxembourg,2023-W30,ARIconsultationrate,total,10.6870229007634
primary care syndromic,Luxembourg,2023-W29,ARIconsultationrate,total,15.8469945355191
primary care syndromic,Luxembourg,2023-W28,ARIconsultationrate,total,11.9047619047619
primary care syndromic,Luxembourg,2023-W27,ARIconsultationrate,total,8.13559322033898
primary care syndromic,Luxembourg,2023-W26,ARIconsultationrate,total,6.45161290322581
primary care syndromic,Luxembourg,2023-W25,ARIconsultationrate,total,8.63095238095238
primary care syndromic,Luxembourg,2023-W24,ARIconsultationrate,total,10.2639296187683
primary care syndromic,Luxembourg,2023-W23,ARIconsultationrate,total,10.1010101010101
primary care syndromic,Luxembourg,2023-W22,ARIconsultationrate,total,12.9770992366412
primary care syndromic,Luxembourg,2023-W21,ARIconsultationrate,total,11.1969111969112
primary care syndromic,Luxembourg,2023-W20,ARIconsultationrate,total,17.0666666666667
primary care syndromic,Luxembourg,2023-W19,ARIconsultationrate,total,13.840830449827
primary care syndromic,Luxembourg,2023-W18,ARIconsultationrate,total,15.5844155844156
primary care syndromic,Luxembourg,2023-W17,ARIconsultationrate,total,12.5628140703518
primary care syndromic,Luxembourg,2023-W16,ARIconsultationrate,total,11.3259668508287
primary care syndromic,Luxembourg,2023-W15,ARIconsultationrate,total,7.53424657534247
primary care syndromic,Luxembourg,2023-W14,ARIconsultationrate,total,21.8579234972678
primary care syndromic,Luxembourg,2023-W13,ARIconsultationrate,total,15.1442307692308
primary care syndromic,Luxembourg,2023-W12,ARIconsultationrate,total,18.9041095890411
primary care syndromic,Luxembourg,2023-W11,ARIconsultationrate,total,18.0645161290323
primary care syndromic,Luxembourg,2023-W10,ARIconsultationrate,total,16.6666666666667
primary care syndromic,Luxembourg,2023-W09,ARIconsultationrate,total,24.299065420560705
primary care syndromic,Luxembourg,2023-W08,ARIconsultationrate,total,19.0789473684211
primary care syndromic,Luxembourg,2023-W07,ARIconsultationrate,total,20.3389830508475
primary care syndromic,Luxembourg,2023-W06,ARIconsultationrate,total,15.5612244897959
primary care syndromic,Luxembourg,2023-W05,ARIconsultationrate,total,14.7420147420147
primary care syndromic,Luxembourg,2023-W04,ARIconsultationrate,total,14.1089108910891
primary care syndromic,Luxembourg,2023-W03,ARIconsultationrate,total,11.9718309859155
primary care syndromic,Luxembourg,2023-W02,ARIconsultationrate,total,13.1498470948012
primary care syndromic,Luxembourg,2023-W01,ARIconsultationrate,total,18.6440677966102
primary care syndromic,Luxembourg,2022-W52,ARIconsultationrate,total,28.1512605042017
primary care syndromic,Luxembourg,2022-W51,ARIconsultationrate,total,22.933333333333305
primary care syndromic,Luxembourg,2022-W50,ARIconsultationrate,total,17.1548117154812
primary care syndromic,Luxembourg,2022-W49,ARIconsultationrate,total,19.6
primary care syndromic,Luxembourg,2022-W48,ARIconsultationrate,total,20.6642066420664
primary care syndromic,Luxembourg,2022-W47,ARIconsultationrate,total,18.6291739894552
primary care syndromic,Luxembourg,2022-W46,ARIconsultationrate,total,15.5844155844156
primary care syndromic,Luxembourg,2022-W45,ARIconsultationrate,total,22.3463687150838
primary care syndromic,Luxembourg,2022-W44,ARIconsultationrate,total,16.5137614678899
primary care syndromic,Luxembourg,2022-W43,ARIconsultationrate,total,25.4237288135593
primary care syndromic,Luxembourg,2022-W42,ARIconsultationrate,total,15.358361774744
primary care syndromic,Luxembourg,2022-W41,ARIconsultationrate,total,15.8
primary care syndromic,Luxembourg,2022-W40,ARIconsultationrate,total,25
primary care syndromic,Luxembourg,2022-W39,ARIconsultationrate,total,15.3132250580046
primary care syndromic,Luxembourg,2022-W38,ARIconsultationrate,total,11.1587982832618
primary care syndromic,Luxembourg,2022-W37,ARIconsultationrate,total,11.8959107806691
primary care syndromic,Luxembourg,2022-W36,ARIconsultationrate,total,6.77083333333333
primary care syndromic,Luxembourg,2022-W35,ARIconsultationrate,total,6.9620253164557
primary care syndromic,Luxembourg,2022-W34,ARIconsultationrate,total,3.7037037037037
primary care syndromic,Luxembourg,2022-W33,ARIconsultationrate,total,9.09090909090909
primary care syndromic,Luxembourg,2022-W32,ARIconsultationrate,total,5.55555555555556
primary care syndromic,Luxembourg,2022-W31,ARIconsultationrate,total,9.40594059405941
primary care syndromic,Luxembourg,2022-W30,ARIconsultationrate,total,14.8936170212766
primary care syndromic,Luxembourg,2022-W29,ARIconsultationrate,total,11.9402985074627
primary care syndromic,Luxembourg,2022-W28,ARIconsultationrate,total,11.6279069767442
primary care syndromic,Luxembourg,2022-W27,ARIconsultationrate,total,15.3374233128834
primary care syndromic,Luxembourg,2022-W26,ARIconsultationrate,total,17.0403587443946
primary care syndromic,Luxembourg,2022-W25,ARIconsultationrate,total,14.1732283464567
primary care syndromic,Luxembourg,2023-W52,ILIconsultationrate,total,13.4146341463415
primary care syndromic,Luxembourg,2023-W51,ILIconsultationrate,total,5.05050505050505
primary care syndromic,Luxembourg,2023-W50,ILIconsultationrate,total,10.3846153846154
primary care syndromic,Luxembourg,2023-W49,ILIconsultationrate,total,7.9096045197740095
primary care syndromic,Luxembourg,2023-W48,ILIconsultationrate,total,5.5327868852459
primary care syndromic,Luxembourg,2023-W47,ILIconsultationrate,total,4.83460559796438
primary care syndromic,Luxembourg,2023-W46,ILIconsultationrate,total,7.16845878136201
primary care syndromic,Luxembourg,2023-W45,ILIconsultationrate,total,5.24193548387097
primary care syndromic,Luxembourg,2023-W44,ILIconsultationrate,total,3.41463414634146
primary care syndromic,Luxembourg,2023-W43,ILIconsultationrate,total,1.57068062827225
primary care syndromic,Luxembourg,2023-W42,ILIconsultationrate,total,3.87596899224806
primary care syndromic,Luxembourg,2023-W41,ILIconsultationrate,total,3.3707865168539306
primary care syndromic,Luxembourg,2023-W40,ILIconsultationrate,total,3.63636363636364
primary care syndromic,Luxembourg,2023-W39,ILIconsultationrate,total,5.78512396694215
primary care syndromic,Luxembourg,2023-W38,ILIconsultationrate,total,2.45098039215686
primary care syndromic,Luxembourg,2023-W37,ILIconsultationrate,total,0.50251256281407
primary care syndromic,Luxembourg,2023-W36,ILIconsultationrate,total,2.10526315789474
primary care syndromic,Luxembourg,2023-W35,ILIconsultationrate,total,2.02702702702703
primary care syndromic,Luxembourg,2023-W34,ILIconsultationrate,total,1.69491525423729
primary care syndromic,Luxembourg,2023-W33,ILIconsultationrate,total,3.30578512396694
primary care syndromic,Luxembourg,2023-W32,ILIconsultationrate,total,0
primary care syndromic,Luxembourg,2023-W31,ILIconsultationrate,total,1.53846153846154
primary care syndromic,Luxembourg,2023-W30,ILIconsultationrate,total,0
primary care syndromic,Luxembourg,2023-W29,ILIconsultationrate,total,2.73224043715847
primary care syndromic,Luxembourg,2023-W28,ILIconsultationrate,total,0
primary care syndromic,Luxembourg,2023-W27,ILIconsultationrate,total,0.677966101694915
primary care syndromic,Luxembourg,2023-W26,ILIconsultationrate,total,0.967741935483871
primary care syndromic,Luxembourg,2023-W25,ILIconsultationrate,total,0.595238095238095
primary care syndromic,Luxembourg,2023-W24,ILIconsultationrate,total,1.75953079178886
primary care syndromic,Luxembourg,2023-W23,ILIconsultationrate,total,0.673400673400673
primary care syndromic,Luxembourg,2023-W22,ILIconsultationrate,total,0.763358778625954
primary care syndromic,Luxembourg,2023-W21,ILIconsultationrate,total,1.54440154440154
primary care syndromic,Luxembourg,2023-W20,ILIconsultationrate,total,1.33333333333333
primary care syndromic,Luxembourg,2023-W19,ILIconsultationrate,total,2.7681660899654
primary care syndromic,Luxembourg,2023-W18,ILIconsultationrate,total,1.2987012987013
primary care syndromic,Luxembourg,2023-W17,ILIconsultationrate,total,4.02010050251256
primary care syndromic,Luxembourg,2023-W16,ILIconsultationrate,total,6.07734806629834
primary care syndromic,Luxembourg,2023-W15,ILIconsultationrate,total,3.42465753424658
primary care syndromic,Luxembourg,2023-W14,ILIconsultationrate,total,8.19672131147541
primary care syndromic,Luxembourg,2023-W13,ILIconsultationrate,total,6.73076923076923
primary care syndromic,Luxembourg,2023-W12,ILIconsultationrate,total,7.3972602739726
primary care syndromic,Luxembourg,2023-W11,ILIconsultationrate,total,6.66666666666667
primary care syndromic,Luxembourg,2023-W10,ILIconsultationrate,total,8.92857142857143
primary care syndromic,Luxembourg,2023-W09,ILIconsultationrate,total,6.54205607476635
primary care syndromic,Luxembourg,2023-W08,ILIconsultationrate,total,5.92105263157895
primary care syndromic,Luxembourg,2023-W07,ILIconsultationrate,total,3.9548022598870105
primary care syndromic,Luxembourg,2023-W06,ILIconsultationrate,total,4.08163265306122
primary care syndromic,Luxembourg,2023-W05,ILIconsultationrate,total,7.371007371007369
primary care syndromic,Luxembourg,2023-W04,ILIconsultationrate,total,5.69306930693069
primary care syndromic,Luxembourg,2023-W03,ILIconsultationrate,total,6.33802816901408
primary care syndromic,Luxembourg,2023-W02,ILIconsultationrate,total,4.28134556574923
primary care syndromic,Luxembourg,2023-W01,ILIconsultationrate,total,10.1694915254237
primary care syndromic,Luxembourg,2022-W52,ILIconsultationrate,total,16.8067226890756
primary care syndromic,Luxembourg,2022-W51,ILIconsultationrate,total,17.8666666666667
primary care syndromic,Luxembourg,2022-W50,ILIconsultationrate,total,14.6443514644351
primary care syndromic,Luxembourg,2022-W49,ILIconsultationrate,total,4.2
primary care syndromic,Luxembourg,2022-W48,ILIconsultationrate,total,6.45756457564576
primary care syndromic,Luxembourg,2022-W47,ILIconsultationrate,total,3.16344463971881
primary care syndromic,Luxembourg,2022-W46,ILIconsultationrate,total,3.2467532467532494
primary care syndromic,Luxembourg,2022-W45,ILIconsultationrate,total,3.3519553072625694
primary care syndromic,Luxembourg,2022-W44,ILIconsultationrate,total,2.75229357798165
primary care syndromic,Luxembourg,2022-W43,ILIconsultationrate,total,4.80225988700565
primary care syndromic,Luxembourg,2022-W42,ILIconsultationrate,total,2.38907849829352
primary care syndromic,Luxembourg,2022-W41,ILIconsultationrate,total,3.8
primary care syndromic,Luxembourg,2022-W40,ILIconsultationrate,total,4.00943396226415
primary care syndromic,Luxembourg,2022-W39,ILIconsultationrate,total,2.3201856148491906
primary care syndromic,Luxembourg,2022-W38,ILIconsultationrate,total,4.29184549356223
primary care syndromic,Luxembourg,2022-W37,ILIconsultationrate,total,1.48698884758364
primary care syndromic,Luxembourg,2022-W36,ILIconsultationrate,total,1.04166666666667
primary care syndromic,Luxembourg,2022-W35,ILIconsultationrate,total,2.53164556962025
primary care syndromic,Luxembourg,2022-W34,ILIconsultationrate,total,0
primary care syndromic,Luxembourg,2022-W33,ILIconsultationrate,total,0.909090909090909
primary care syndromic,Luxembourg,2022-W32,ILIconsultationrate,total,3.33333333333333
primary care syndromic,Luxembourg,2022-W31,ILIconsultationrate,total,2.9702970297029694
primary care syndromic,Luxembourg,2022-W30,ILIconsultationrate,total,1.59574468085106
primary care syndromic,Luxembourg,2022-W29,ILIconsultationrate,total,2.48756218905473
primary care syndromic,Luxembourg,2022-W28,ILIconsultationrate,total,2.61627906976744
primary care syndromic,Luxembourg,2022-W27,ILIconsultationrate,total,5.21472392638037
primary care syndromic,Luxembourg,2022-W26,ILIconsultationrate,total,4.03587443946188
primary care syndromic,Luxembourg,2022-W25,ILIconsultationrate,total,2.6246719160105
primary care syndromic,Malta,2023-W51,ILIconsultationrate,0-4,10
primary care syndromic,Malta,2023-W51,ILIconsultationrate,15-64,9.00692840646651
primary care syndromic,Malta,2023-W51,ILIconsultationrate,5-14,2.98507462686567
primary care syndromic,Malta,2023-W51,ILIconsultationrate,65+,3.77358490566038
primary care syndromic,Malta,2023-W51,ILIconsultationrate,total,7.01001430615164
primary care syndromic,Malta,2023-W50,ILIconsultationrate,0-4,18.1818181818182
primary care syndromic,Malta,2023-W50,ILIconsultationrate,15-64,11.8131868131868
primary care syndromic,Malta,2023-W50,ILIconsultationrate,5-14,1.63934426229508
primary care syndromic,Malta,2023-W50,ILIconsultationrate,65+,6.50406504065041
primary care syndromic,Malta,2023-W50,ILIconsultationrate,total,8.96860986547085
primary care syndromic,Malta,2023-W49,ILIconsultationrate,0-4,3.33333333333333
primary care syndromic,Malta,2023-W49,ILIconsultationrate,15-64,10.7142857142857
primary care syndromic,Malta,2023-W49,ILIconsultationrate,5-14,8.47457627118644
primary care syndromic,Malta,2023-W49,ILIconsultationrate,65+,2.4390243902439
primary care syndromic,Malta,2023-W49,ILIconsultationrate,total,8.33333333333333
primary care syndromic,Malta,2023-W48,ILIconsultationrate,0-4,14
primary care syndromic,Malta,2023-W48,ILIconsultationrate,15-64,10.3926096997691
primary care syndromic,Malta,2023-W48,ILIconsultationrate,5-14,12.6315789473684
primary care syndromic,Malta,2023-W48,ILIconsultationrate,65+,2.11267605633803
primary care syndromic,Malta,2023-W48,ILIconsultationrate,total,9.30555555555556
primary care syndromic,Malta,2023-W47,ILIconsultationrate,0-4,13.953488372093
primary care syndromic,Malta,2023-W47,ILIconsultationrate,15-64,10.5263157894737
primary care syndromic,Malta,2023-W47,ILIconsultationrate,5-14,11.7647058823529
primary care syndromic,Malta,2023-W47,ILIconsultationrate,65+,3.0674846625766894
primary care syndromic,Malta,2023-W47,ILIconsultationrate,total,9.16784203102962
primary care syndromic,Malta,2023-W46,ILIconsultationrate,0-4,10
primary care syndromic,Malta,2023-W46,ILIconsultationrate,15-64,9.35251798561151
primary care syndromic,Malta,2023-W46,ILIconsultationrate,5-14,16.6666666666667
primary care syndromic,Malta,2023-W46,ILIconsultationrate,65+,6.21468926553672
primary care syndromic,Malta,2023-W46,ILIconsultationrate,total,9.47075208913649
primary care syndromic,Malta,2023-W45,ILIconsultationrate,0-4,15.3846153846154
primary care syndromic,Malta,2023-W45,ILIconsultationrate,15-64,7.90378006872852
primary care syndromic,Malta,2023-W45,ILIconsultationrate,5-14,11.2676056338028
primary care syndromic,Malta,2023-W45,ILIconsultationrate,65+,8.59375
primary care syndromic,Malta,2023-W45,ILIconsultationrate,total,8.91472868217054
primary care syndromic,Malta,2023-W44,ILIconsultationrate,0-4,21.0526315789474
primary care syndromic,Malta,2023-W44,ILIconsultationrate,15-64,5.30503978779841
primary care syndromic,Malta,2023-W44,ILIconsultationrate,5-14,8.21917808219178
primary care syndromic,Malta,2023-W44,ILIconsultationrate,65+,0.595238095238095
primary care syndromic,Malta,2023-W44,ILIconsultationrate,total,5.33536585365854
primary care syndromic,Malta,2023-W43,ILIconsultationrate,0-4,10.8695652173913
primary care syndromic,Malta,2023-W43,ILIconsultationrate,15-64,5.42005420054201
primary care syndromic,Malta,2023-W43,ILIconsultationrate,5-14,6.41025641025641
primary care syndromic,Malta,2023-W43,ILIconsultationrate,65+,1.48148148148148
primary care syndromic,Malta,2023-W43,ILIconsultationrate,total,5.09554140127389
primary care syndromic,Malta,2023-W42,ILIconsultationrate,0-4,6.97674418604651
primary care syndromic,Malta,2023-W42,ILIconsultationrate,15-64,6.70995670995671
primary care syndromic,Malta,2023-W42,ILIconsultationrate,5-14,7.69230769230769
primary care syndromic,Malta,2023-W42,ILIconsultationrate,65+,1.92307692307692
primary care syndromic,Malta,2023-W42,ILIconsultationrate,total,5.85106382978723
primary care syndromic,Malta,2023-W41,ILIconsultationrate,0-4,6.89655172413793
primary care syndromic,Malta,2023-W41,ILIconsultationrate,15-64,6.79245283018868
primary care syndromic,Malta,2023-W41,ILIconsultationrate,5-14,3.38983050847458
primary care syndromic,Malta,2023-W41,ILIconsultationrate,65+,1.69491525423729
primary care syndromic,Malta,2023-W41,ILIconsultationrate,total,5.30785562632696
primary care syndromic,Malta,2023-W40,ILIconsultationrate,0-4,5.71428571428571
primary care syndromic,Malta,2023-W40,ILIconsultationrate,15-64,5.13698630136986
primary care syndromic,Malta,2023-W40,ILIconsultationrate,5-14,5.79710144927536
primary care syndromic,Malta,2023-W40,ILIconsultationrate,65+,0.694444444444444
primary care syndromic,Malta,2023-W40,ILIconsultationrate,total,4.07407407407407
primary care syndromic,Malta,2023-W39,ILIconsultationrate,0-4,7.69230769230769
primary care syndromic,Malta,2023-W39,ILIconsultationrate,15-64,3.39943342776204
primary care syndromic,Malta,2023-W39,ILIconsultationrate,5-14,1.38888888888889
primary care syndromic,Malta,2023-W39,ILIconsultationrate,65+,2.20588235294118
primary care syndromic,Malta,2023-W39,ILIconsultationrate,total,3.16666666666667
