survtype,datasource,countryname,yearweek,pathogen,indicator,age,value,detectableprevalence
SARS-CoV-2 variant,GISAID,Liechtenstein,2021-W16,SARS-CoV-2,2-week count of sequences,total,12,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2021-W15,SARS-CoV-2,2-week count of sequences,total,16,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2021-W14,SARS-CoV-2,2-week count of sequences,total,10,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2021-W13,SARS-CoV-2,2-week count of sequences,total,1,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2021-W12,SARS-CoV-2,2-week count of sequences,total,1,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2021-W11,SARS-CoV-2,2-week count of sequences,total,1,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2021-W10,SARS-CoV-2,2-week count of sequences,total,1,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2021-W09,SARS-CoV-2,2-week count of sequences,total,4,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2021-W08,SARS-CoV-2,2-week count of sequences,total,4,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2021-W07,SARS-CoV-2,2-week count of sequences,total,2,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2021-W06,SARS-CoV-2,2-week count of sequences,total,7,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2021-W05,SARS-CoV-2,2-week count of sequences,total,10,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2021-W04,SARS-CoV-2,2-week count of sequences,total,6,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2021-W03,SARS-CoV-2,2-week count of sequences,total,3,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2021-W02,SARS-CoV-2,2-week count of sequences,total,1,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2021-W01,SARS-CoV-2,2-week count of sequences,total,10,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W53,SARS-CoV-2,2-week count of sequences,total,15,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W52,SARS-CoV-2,2-week count of sequences,total,15,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W51,SARS-CoV-2,2-week count of sequences,total,12,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W50,SARS-CoV-2,2-week count of sequences,total,4,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W49,SARS-CoV-2,2-week count of sequences,total,2,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W48,SARS-CoV-2,2-week count of sequences,total,1,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W47,SARS-CoV-2,2-week count of sequences,total,1,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W46,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W45,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W44,SARS-CoV-2,2-week count of sequences,total,3,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W43,SARS-CoV-2,2-week count of sequences,total,3,>15%
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W42,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W41,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W40,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W39,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W38,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W37,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W36,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W35,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W34,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W33,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W32,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W31,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W30,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W29,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W28,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W27,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W26,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W25,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W24,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W23,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W22,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W21,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W20,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W19,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W18,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W17,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W16,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W15,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W14,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W13,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W12,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W11,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W10,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W09,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W08,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W07,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W06,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W05,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W04,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W03,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Liechtenstein,2020-W02,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2024-W22,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2024-W21,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2024-W20,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2024-W19,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2024-W18,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2024-W17,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2024-W16,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2024-W15,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2024-W14,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2024-W13,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2024-W12,SARS-CoV-2,2-week count of sequences,total,2,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2024-W11,SARS-CoV-2,2-week count of sequences,total,3,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2024-W10,SARS-CoV-2,2-week count of sequences,total,4,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2024-W09,SARS-CoV-2,2-week count of sequences,total,4,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2024-W08,SARS-CoV-2,2-week count of sequences,total,4,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2024-W07,SARS-CoV-2,2-week count of sequences,total,4,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2024-W06,SARS-CoV-2,2-week count of sequences,total,7,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2024-W05,SARS-CoV-2,2-week count of sequences,total,10,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2024-W04,SARS-CoV-2,2-week count of sequences,total,19,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2024-W03,SARS-CoV-2,2-week count of sequences,total,35,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2024-W02,SARS-CoV-2,2-week count of sequences,total,38,>10% to 15%
SARS-CoV-2 variant,GISAID,Lithuania,2024-W01,SARS-CoV-2,2-week count of sequences,total,92,>5% to 10%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W52,SARS-CoV-2,2-week count of sequences,total,221,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W51,SARS-CoV-2,2-week count of sequences,total,332,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W50,SARS-CoV-2,2-week count of sequences,total,422,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W49,SARS-CoV-2,2-week count of sequences,total,463,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W48,SARS-CoV-2,2-week count of sequences,total,380,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W47,SARS-CoV-2,2-week count of sequences,total,270,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W46,SARS-CoV-2,2-week count of sequences,total,282,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W45,SARS-CoV-2,2-week count of sequences,total,341,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W44,SARS-CoV-2,2-week count of sequences,total,379,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W43,SARS-CoV-2,2-week count of sequences,total,349,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W42,SARS-CoV-2,2-week count of sequences,total,239,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W41,SARS-CoV-2,2-week count of sequences,total,194,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W40,SARS-CoV-2,2-week count of sequences,total,100,>5% to 10%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W39,SARS-CoV-2,2-week count of sequences,total,24,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W38,SARS-CoV-2,2-week count of sequences,total,66,>5% to 10%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W37,SARS-CoV-2,2-week count of sequences,total,77,>5% to 10%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W36,SARS-CoV-2,2-week count of sequences,total,50,>10% to 15%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W35,SARS-CoV-2,2-week count of sequences,total,23,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W34,SARS-CoV-2,2-week count of sequences,total,12,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W33,SARS-CoV-2,2-week count of sequences,total,10,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W32,SARS-CoV-2,2-week count of sequences,total,10,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W31,SARS-CoV-2,2-week count of sequences,total,8,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W30,SARS-CoV-2,2-week count of sequences,total,7,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W29,SARS-CoV-2,2-week count of sequences,total,6,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W28,SARS-CoV-2,2-week count of sequences,total,4,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W27,SARS-CoV-2,2-week count of sequences,total,6,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W26,SARS-CoV-2,2-week count of sequences,total,9,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W25,SARS-CoV-2,2-week count of sequences,total,4,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W24,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2023-W23,SARS-CoV-2,2-week count of sequences,total,6,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W22,SARS-CoV-2,2-week count of sequences,total,16,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W21,SARS-CoV-2,2-week count of sequences,total,29,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W20,SARS-CoV-2,2-week count of sequences,total,58,>5% to 10%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W19,SARS-CoV-2,2-week count of sequences,total,63,>5% to 10%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W18,SARS-CoV-2,2-week count of sequences,total,62,>5% to 10%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W17,SARS-CoV-2,2-week count of sequences,total,60,>5% to 10%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W16,SARS-CoV-2,2-week count of sequences,total,34,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W15,SARS-CoV-2,2-week count of sequences,total,47,>10% to 15%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W14,SARS-CoV-2,2-week count of sequences,total,81,>5% to 10%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W13,SARS-CoV-2,2-week count of sequences,total,96,>5% to 10%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W12,SARS-CoV-2,2-week count of sequences,total,120,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W11,SARS-CoV-2,2-week count of sequences,total,136,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W10,SARS-CoV-2,2-week count of sequences,total,137,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W09,SARS-CoV-2,2-week count of sequences,total,155,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W08,SARS-CoV-2,2-week count of sequences,total,149,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W07,SARS-CoV-2,2-week count of sequences,total,149,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W06,SARS-CoV-2,2-week count of sequences,total,162,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W05,SARS-CoV-2,2-week count of sequences,total,138,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W04,SARS-CoV-2,2-week count of sequences,total,104,>5% to 10%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W03,SARS-CoV-2,2-week count of sequences,total,96,>5% to 10%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W02,SARS-CoV-2,2-week count of sequences,total,126,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Lithuania,2023-W01,SARS-CoV-2,2-week count of sequences,total,74,>5% to 10%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W52,SARS-CoV-2,2-week count of sequences,total,86,>5% to 10%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W51,SARS-CoV-2,2-week count of sequences,total,184,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W50,SARS-CoV-2,2-week count of sequences,total,163,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W49,SARS-CoV-2,2-week count of sequences,total,76,>5% to 10%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W48,SARS-CoV-2,2-week count of sequences,total,88,>5% to 10%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W47,SARS-CoV-2,2-week count of sequences,total,174,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W46,SARS-CoV-2,2-week count of sequences,total,172,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W45,SARS-CoV-2,2-week count of sequences,total,100,>5% to 10%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W44,SARS-CoV-2,2-week count of sequences,total,27,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W43,SARS-CoV-2,2-week count of sequences,total,5,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W42,SARS-CoV-2,2-week count of sequences,total,5,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W41,SARS-CoV-2,2-week count of sequences,total,2,>15%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W40,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W39,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W38,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W37,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W36,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W35,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W34,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W33,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W32,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W31,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W30,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W29,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W28,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W27,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W26,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W25,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W24,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W23,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W22,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W21,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W20,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W19,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Lithuania,2022-W18,SARS-CoV-2,2-week count of sequences,total,349,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W17,SARS-CoV-2,2-week count of sequences,total,1020,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W16,SARS-CoV-2,2-week count of sequences,total,1113,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W15,SARS-CoV-2,2-week count of sequences,total,1060,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W14,SARS-CoV-2,2-week count of sequences,total,1000,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W13,SARS-CoV-2,2-week count of sequences,total,931,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W12,SARS-CoV-2,2-week count of sequences,total,1284,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W11,SARS-CoV-2,2-week count of sequences,total,1450,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W10,SARS-CoV-2,2-week count of sequences,total,1018,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W09,SARS-CoV-2,2-week count of sequences,total,951,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W08,SARS-CoV-2,2-week count of sequences,total,1403,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W07,SARS-CoV-2,2-week count of sequences,total,1478,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W06,SARS-CoV-2,2-week count of sequences,total,1329,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W05,SARS-CoV-2,2-week count of sequences,total,939,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W04,SARS-CoV-2,2-week count of sequences,total,611,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W03,SARS-CoV-2,2-week count of sequences,total,833,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W02,SARS-CoV-2,2-week count of sequences,total,1292,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2022-W01,SARS-CoV-2,2-week count of sequences,total,1544,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W52,SARS-CoV-2,2-week count of sequences,total,1688,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W51,SARS-CoV-2,2-week count of sequences,total,1698,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W50,SARS-CoV-2,2-week count of sequences,total,1823,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W49,SARS-CoV-2,2-week count of sequences,total,1910,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W48,SARS-CoV-2,2-week count of sequences,total,1593,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W47,SARS-CoV-2,2-week count of sequences,total,1213,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W46,SARS-CoV-2,2-week count of sequences,total,1105,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W45,SARS-CoV-2,2-week count of sequences,total,1223,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W44,SARS-CoV-2,2-week count of sequences,total,1233,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W43,SARS-CoV-2,2-week count of sequences,total,1045,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W42,SARS-CoV-2,2-week count of sequences,total,936,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W41,SARS-CoV-2,2-week count of sequences,total,965,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W40,SARS-CoV-2,2-week count of sequences,total,902,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W39,SARS-CoV-2,2-week count of sequences,total,828,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W38,SARS-CoV-2,2-week count of sequences,total,763,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W37,SARS-CoV-2,2-week count of sequences,total,965,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W36,SARS-CoV-2,2-week count of sequences,total,1225,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W35,SARS-CoV-2,2-week count of sequences,total,1345,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W34,SARS-CoV-2,2-week count of sequences,total,1450,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W33,SARS-CoV-2,2-week count of sequences,total,1496,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W32,SARS-CoV-2,2-week count of sequences,total,1572,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W31,SARS-CoV-2,2-week count of sequences,total,1518,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W30,SARS-CoV-2,2-week count of sequences,total,1395,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W29,SARS-CoV-2,2-week count of sequences,total,996,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W28,SARS-CoV-2,2-week count of sequences,total,479,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W27,SARS-CoV-2,2-week count of sequences,total,244,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W26,SARS-CoV-2,2-week count of sequences,total,216,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W25,SARS-CoV-2,2-week count of sequences,total,328,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W24,SARS-CoV-2,2-week count of sequences,total,762,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W23,SARS-CoV-2,2-week count of sequences,total,1258,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W22,SARS-CoV-2,2-week count of sequences,total,1422,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W21,SARS-CoV-2,2-week count of sequences,total,1518,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W20,SARS-CoV-2,2-week count of sequences,total,1535,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W19,SARS-CoV-2,2-week count of sequences,total,1462,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W18,SARS-CoV-2,2-week count of sequences,total,1602,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W17,SARS-CoV-2,2-week count of sequences,total,1744,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W16,SARS-CoV-2,2-week count of sequences,total,1773,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W15,SARS-CoV-2,2-week count of sequences,total,1735,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W14,SARS-CoV-2,2-week count of sequences,total,1815,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W13,SARS-CoV-2,2-week count of sequences,total,1737,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W12,SARS-CoV-2,2-week count of sequences,total,1965,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W11,SARS-CoV-2,2-week count of sequences,total,1421,≤1%
SARS-CoV-2 variant,GISAID,Lithuania,2021-W10,SARS-CoV-2,2-week count of sequences,total,781,≤1%
