survtype,datasource,countryname,yearweek,pathogen,variant,indicator,age,value
SARS-CoV-2 variant,GISAID,Ireland,2020-W45,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W44,SARS-CoV-2,B.1.1.7,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2020-W44,SARS-CoV-2,Other,detections,total,17
SARS-CoV-2 variant,GISAID,Ireland,2020-W44,SARS-CoV-2,B.1.1.7,proportion,total,5.6
SARS-CoV-2 variant,GISAID,Ireland,2020-W44,SARS-CoV-2,Other,proportion,total,94.4
SARS-CoV-2 variant,GISAID,Ireland,2020-W43,SARS-CoV-2,Other,detections,total,18
SARS-CoV-2 variant,GISAID,Ireland,2020-W43,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W42,SARS-CoV-2,Other,detections,total,82
SARS-CoV-2 variant,GISAID,Ireland,2020-W42,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W41,SARS-CoV-2,Other,detections,total,70
SARS-CoV-2 variant,GISAID,Ireland,2020-W41,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W40,SARS-CoV-2,Other,detections,total,17
SARS-CoV-2 variant,GISAID,Ireland,2020-W40,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W39,SARS-CoV-2,Other,detections,total,6
SARS-CoV-2 variant,GISAID,Ireland,2020-W39,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W38,SARS-CoV-2,Other,detections,total,96
SARS-CoV-2 variant,GISAID,Ireland,2020-W38,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W37,SARS-CoV-2,Other,detections,total,45
SARS-CoV-2 variant,GISAID,Ireland,2020-W37,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W36,SARS-CoV-2,Other,detections,total,36
SARS-CoV-2 variant,GISAID,Ireland,2020-W36,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W34,SARS-CoV-2,Other,detections,total,22
SARS-CoV-2 variant,GISAID,Ireland,2020-W34,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W33,SARS-CoV-2,Other,detections,total,53
SARS-CoV-2 variant,GISAID,Ireland,2020-W33,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W32,SARS-CoV-2,Other,detections,total,34
SARS-CoV-2 variant,GISAID,Ireland,2020-W32,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W31,SARS-CoV-2,Other,detections,total,39
SARS-CoV-2 variant,GISAID,Ireland,2020-W31,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W30,SARS-CoV-2,Other,detections,total,20
SARS-CoV-2 variant,GISAID,Ireland,2020-W30,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W29,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Ireland,2020-W29,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W28,SARS-CoV-2,Other,detections,total,30
SARS-CoV-2 variant,GISAID,Ireland,2020-W28,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W27,SARS-CoV-2,Other,detections,total,8
SARS-CoV-2 variant,GISAID,Ireland,2020-W27,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W26,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2020-W26,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W25,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2020-W25,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W24,SARS-CoV-2,Other,detections,total,6
SARS-CoV-2 variant,GISAID,Ireland,2020-W24,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W23,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Ireland,2020-W23,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W22,SARS-CoV-2,Other,detections,total,6
SARS-CoV-2 variant,GISAID,Ireland,2020-W22,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W21,SARS-CoV-2,Other,detections,total,24
SARS-CoV-2 variant,GISAID,Ireland,2020-W21,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W20,SARS-CoV-2,Other,detections,total,19
SARS-CoV-2 variant,GISAID,Ireland,2020-W20,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W19,SARS-CoV-2,Other,detections,total,36
SARS-CoV-2 variant,GISAID,Ireland,2020-W19,SARS-CoV-2,UNK,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2020-W19,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W18,SARS-CoV-2,Other,detections,total,79
SARS-CoV-2 variant,GISAID,Ireland,2020-W18,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W17,SARS-CoV-2,Other,detections,total,54
SARS-CoV-2 variant,GISAID,Ireland,2020-W17,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W16,SARS-CoV-2,Other,detections,total,212
SARS-CoV-2 variant,GISAID,Ireland,2020-W16,SARS-CoV-2,UNK,detections,total,10
SARS-CoV-2 variant,GISAID,Ireland,2020-W16,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W15,SARS-CoV-2,Other,detections,total,185
SARS-CoV-2 variant,GISAID,Ireland,2020-W15,SARS-CoV-2,UNK,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2020-W15,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W14,SARS-CoV-2,Other,detections,total,274
SARS-CoV-2 variant,GISAID,Ireland,2020-W14,SARS-CoV-2,UNK,detections,total,6
SARS-CoV-2 variant,GISAID,Ireland,2020-W14,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W13,SARS-CoV-2,Other,detections,total,193
SARS-CoV-2 variant,GISAID,Ireland,2020-W13,SARS-CoV-2,UNK,detections,total,3
SARS-CoV-2 variant,GISAID,Ireland,2020-W13,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W12,SARS-CoV-2,Other,detections,total,220
SARS-CoV-2 variant,GISAID,Ireland,2020-W12,SARS-CoV-2,UNK,detections,total,2
SARS-CoV-2 variant,GISAID,Ireland,2020-W12,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W11,SARS-CoV-2,Other,detections,total,83
SARS-CoV-2 variant,GISAID,Ireland,2020-W11,SARS-CoV-2,UNK,detections,total,30
SARS-CoV-2 variant,GISAID,Ireland,2020-W11,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W10,SARS-CoV-2,Other,detections,total,17
SARS-CoV-2 variant,GISAID,Ireland,2020-W10,SARS-CoV-2,UNK,detections,total,7
SARS-CoV-2 variant,GISAID,Ireland,2020-W10,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,GISAID,Ireland,2020-W08,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Ireland,2020-W08,SARS-CoV-2,Other,proportion,total,100
SARS-CoV-2 variant,TESSy,Italy,2024-W02,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,TESSy,Italy,2024-W02,SARS-CoV-2,BA.2.86,detections,total,31
SARS-CoV-2 variant,TESSy,Italy,2024-W02,SARS-CoV-2,XBB,detections,total,2
SARS-CoV-2 variant,TESSy,Italy,2024-W02,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,7
SARS-CoV-2 variant,TESSy,Italy,2024-W02,SARS-CoV-2,BA.2,proportion,total,2.4
SARS-CoV-2 variant,TESSy,Italy,2024-W02,SARS-CoV-2,BA.2.86,proportion,total,75.6
SARS-CoV-2 variant,TESSy,Italy,2024-W02,SARS-CoV-2,XBB,proportion,total,4.9
SARS-CoV-2 variant,TESSy,Italy,2024-W02,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,17.1
SARS-CoV-2 variant,TESSy,Italy,2024-W01,SARS-CoV-2,BA.2,detections,total,6
SARS-CoV-2 variant,TESSy,Italy,2024-W01,SARS-CoV-2,BA.2.75,detections,total,4
SARS-CoV-2 variant,TESSy,Italy,2024-W01,SARS-CoV-2,BA.2.86,detections,total,105
SARS-CoV-2 variant,TESSy,Italy,2024-W01,SARS-CoV-2,XBB,detections,total,5
SARS-CoV-2 variant,TESSy,Italy,2024-W01,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,16
SARS-CoV-2 variant,TESSy,Italy,2024-W01,SARS-CoV-2,BA.2,proportion,total,4.4
SARS-CoV-2 variant,TESSy,Italy,2024-W01,SARS-CoV-2,BA.2.75,proportion,total,2.9
SARS-CoV-2 variant,TESSy,Italy,2024-W01,SARS-CoV-2,BA.2.86,proportion,total,77.2
SARS-CoV-2 variant,TESSy,Italy,2024-W01,SARS-CoV-2,XBB,proportion,total,3.7
SARS-CoV-2 variant,TESSy,Italy,2024-W01,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,11.8
SARS-CoV-2 variant,TESSy,Italy,2023-W52,SARS-CoV-2,BA.2,detections,total,3
SARS-CoV-2 variant,TESSy,Italy,2023-W52,SARS-CoV-2,BA.2.75,detections,total,2
SARS-CoV-2 variant,TESSy,Italy,2023-W52,SARS-CoV-2,BA.2.86,detections,total,133
SARS-CoV-2 variant,TESSy,Italy,2023-W52,SARS-CoV-2,XBB,detections,total,11
SARS-CoV-2 variant,TESSy,Italy,2023-W52,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,38
SARS-CoV-2 variant,TESSy,Italy,2023-W52,SARS-CoV-2,BA.2,proportion,total,1.6
SARS-CoV-2 variant,TESSy,Italy,2023-W52,SARS-CoV-2,BA.2.75,proportion,total,1.1
SARS-CoV-2 variant,TESSy,Italy,2023-W52,SARS-CoV-2,BA.2.86,proportion,total,71.1
SARS-CoV-2 variant,TESSy,Italy,2023-W52,SARS-CoV-2,XBB,proportion,total,5.9
SARS-CoV-2 variant,TESSy,Italy,2023-W52,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,20.3
SARS-CoV-2 variant,TESSy,Italy,2023-W51,SARS-CoV-2,BA.2,detections,total,5
SARS-CoV-2 variant,TESSy,Italy,2023-W51,SARS-CoV-2,BA.2.86,detections,total,134
SARS-CoV-2 variant,TESSy,Italy,2023-W51,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,TESSy,Italy,2023-W51,SARS-CoV-2,XBB,detections,total,16
SARS-CoV-2 variant,TESSy,Italy,2023-W51,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,73
SARS-CoV-2 variant,TESSy,Italy,2023-W51,SARS-CoV-2,BA.2,proportion,total,2.2
SARS-CoV-2 variant,TESSy,Italy,2023-W51,SARS-CoV-2,BA.2.86,proportion,total,58.3
SARS-CoV-2 variant,TESSy,Italy,2023-W51,SARS-CoV-2,Other,proportion,total,0.9
SARS-CoV-2 variant,TESSy,Italy,2023-W51,SARS-CoV-2,XBB,proportion,total,7
SARS-CoV-2 variant,TESSy,Italy,2023-W51,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,31.7
SARS-CoV-2 variant,TESSy,Italy,2023-W50,SARS-CoV-2,BA.2,detections,total,8
SARS-CoV-2 variant,TESSy,Italy,2023-W50,SARS-CoV-2,BA.2.75,detections,total,3
SARS-CoV-2 variant,TESSy,Italy,2023-W50,SARS-CoV-2,BA.2.86,detections,total,524
SARS-CoV-2 variant,TESSy,Italy,2023-W50,SARS-CoV-2,BQ.1,detections,total,1
SARS-CoV-2 variant,TESSy,Italy,2023-W50,SARS-CoV-2,Other,detections,total,15
SARS-CoV-2 variant,TESSy,Italy,2023-W50,SARS-CoV-2,XBB,detections,total,110
SARS-CoV-2 variant,TESSy,Italy,2023-W50,SARS-CoV-2,XBB.1.5-like,detections,total,1
SARS-CoV-2 variant,TESSy,Italy,2023-W50,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,321
SARS-CoV-2 variant,TESSy,Italy,2023-W50,SARS-CoV-2,BA.2,proportion,total,0.8
SARS-CoV-2 variant,TESSy,Italy,2023-W50,SARS-CoV-2,BA.2.75,proportion,total,0.3
SARS-CoV-2 variant,TESSy,Italy,2023-W50,SARS-CoV-2,BA.2.86,proportion,total,53.3
SARS-CoV-2 variant,TESSy,Italy,2023-W50,SARS-CoV-2,BQ.1,proportion,total,0.1
SARS-CoV-2 variant,TESSy,Italy,2023-W50,SARS-CoV-2,Other,proportion,total,1.5
SARS-CoV-2 variant,TESSy,Italy,2023-W50,SARS-CoV-2,XBB,proportion,total,11.2
SARS-CoV-2 variant,TESSy,Italy,2023-W50,SARS-CoV-2,XBB.1.5-like,proportion,total,0.1
SARS-CoV-2 variant,TESSy,Italy,2023-W50,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,32.7
SARS-CoV-2 variant,TESSy,Italy,2023-W49,SARS-CoV-2,BA.2,detections,total,5
SARS-CoV-2 variant,TESSy,Italy,2023-W49,SARS-CoV-2,BA.2.75,detections,total,3
SARS-CoV-2 variant,TESSy,Italy,2023-W49,SARS-CoV-2,BA.2.86,detections,total,150
SARS-CoV-2 variant,TESSy,Italy,2023-W49,SARS-CoV-2,Other,detections,total,7
SARS-CoV-2 variant,TESSy,Italy,2023-W49,SARS-CoV-2,XBB,detections,total,58
SARS-CoV-2 variant,TESSy,Italy,2023-W49,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,149
SARS-CoV-2 variant,TESSy,Italy,2023-W49,SARS-CoV-2,BA.2,proportion,total,1.3
SARS-CoV-2 variant,TESSy,Italy,2023-W49,SARS-CoV-2,BA.2.75,proportion,total,0.8
SARS-CoV-2 variant,TESSy,Italy,2023-W49,SARS-CoV-2,BA.2.86,proportion,total,40.3
SARS-CoV-2 variant,TESSy,Italy,2023-W49,SARS-CoV-2,Other,proportion,total,1.9
SARS-CoV-2 variant,TESSy,Italy,2023-W49,SARS-CoV-2,XBB,proportion,total,15.6
SARS-CoV-2 variant,TESSy,Italy,2023-W49,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,40.1
SARS-CoV-2 variant,TESSy,Italy,2023-W48,SARS-CoV-2,BA.2,detections,total,5
SARS-CoV-2 variant,TESSy,Italy,2023-W48,SARS-CoV-2,BA.2.75,detections,total,9
SARS-CoV-2 variant,TESSy,Italy,2023-W48,SARS-CoV-2,BA.2.86,detections,total,119
SARS-CoV-2 variant,TESSy,Italy,2023-W48,SARS-CoV-2,Other,detections,total,7
SARS-CoV-2 variant,TESSy,Italy,2023-W48,SARS-CoV-2,XBB,detections,total,84
SARS-CoV-2 variant,TESSy,Italy,2023-W48,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,232
SARS-CoV-2 variant,TESSy,Italy,2023-W48,SARS-CoV-2,BA.2,proportion,total,1.1
SARS-CoV-2 variant,TESSy,Italy,2023-W48,SARS-CoV-2,BA.2.75,proportion,total,2
SARS-CoV-2 variant,TESSy,Italy,2023-W48,SARS-CoV-2,BA.2.86,proportion,total,26.1
SARS-CoV-2 variant,TESSy,Italy,2023-W48,SARS-CoV-2,Other,proportion,total,1.5
SARS-CoV-2 variant,TESSy,Italy,2023-W48,SARS-CoV-2,XBB,proportion,total,18.4
SARS-CoV-2 variant,TESSy,Italy,2023-W48,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,50.9
SARS-CoV-2 variant,TESSy,Italy,2023-W47,SARS-CoV-2,BA.2.75,detections,total,5
SARS-CoV-2 variant,TESSy,Italy,2023-W47,SARS-CoV-2,BA.2.86,detections,total,94
SARS-CoV-2 variant,TESSy,Italy,2023-W47,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,TESSy,Italy,2023-W47,SARS-CoV-2,XBB,detections,total,92
SARS-CoV-2 variant,TESSy,Italy,2023-W47,SARS-CoV-2,XBB.1.5-like,detections,total,1
SARS-CoV-2 variant,TESSy,Italy,2023-W47,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,232
SARS-CoV-2 variant,TESSy,Italy,2023-W47,SARS-CoV-2,BA.2.75,proportion,total,1.2
SARS-CoV-2 variant,TESSy,Italy,2023-W47,SARS-CoV-2,BA.2.86,proportion,total,22.1
SARS-CoV-2 variant,TESSy,Italy,2023-W47,SARS-CoV-2,Other,proportion,total,0.5
SARS-CoV-2 variant,TESSy,Italy,2023-W47,SARS-CoV-2,XBB,proportion,total,21.6
SARS-CoV-2 variant,TESSy,Italy,2023-W47,SARS-CoV-2,XBB.1.5-like,proportion,total,0.2
SARS-CoV-2 variant,TESSy,Italy,2023-W47,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,54.5
SARS-CoV-2 variant,TESSy,Italy,2023-W46,SARS-CoV-2,BA.2,detections,total,2
SARS-CoV-2 variant,TESSy,Italy,2023-W46,SARS-CoV-2,BA.2.75,detections,total,23
SARS-CoV-2 variant,TESSy,Italy,2023-W46,SARS-CoV-2,BA.2.86,detections,total,111
SARS-CoV-2 variant,TESSy,Italy,2023-W46,SARS-CoV-2,Other,detections,total,26
SARS-CoV-2 variant,TESSy,Italy,2023-W46,SARS-CoV-2,XBB,detections,total,196
SARS-CoV-2 variant,TESSy,Italy,2023-W46,SARS-CoV-2,XBB.1.5-like,detections,total,11
SARS-CoV-2 variant,TESSy,Italy,2023-W46,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,563
SARS-CoV-2 variant,TESSy,Italy,2023-W46,SARS-CoV-2,BA.2,proportion,total,0.2
SARS-CoV-2 variant,TESSy,Italy,2023-W46,SARS-CoV-2,BA.2.75,proportion,total,2.5
SARS-CoV-2 variant,TESSy,Italy,2023-W46,SARS-CoV-2,BA.2.86,proportion,total,11.9
SARS-CoV-2 variant,TESSy,Italy,2023-W46,SARS-CoV-2,Other,proportion,total,2.8
SARS-CoV-2 variant,TESSy,Italy,2023-W46,SARS-CoV-2,XBB,proportion,total,21
SARS-CoV-2 variant,TESSy,Italy,2023-W46,SARS-CoV-2,XBB.1.5-like,proportion,total,1.2
SARS-CoV-2 variant,TESSy,Italy,2023-W46,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,60.4
SARS-CoV-2 variant,TESSy,Italy,2023-W45,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,TESSy,Italy,2023-W45,SARS-CoV-2,BA.2.75,detections,total,8
SARS-CoV-2 variant,TESSy,Italy,2023-W45,SARS-CoV-2,BA.2.86,detections,total,25
SARS-CoV-2 variant,TESSy,Italy,2023-W45,SARS-CoV-2,Other,detections,total,7
SARS-CoV-2 variant,TESSy,Italy,2023-W45,SARS-CoV-2,XBB,detections,total,80
SARS-CoV-2 variant,TESSy,Italy,2023-W45,SARS-CoV-2,XBB.1.5-like,detections,total,1
SARS-CoV-2 variant,TESSy,Italy,2023-W45,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,191
SARS-CoV-2 variant,TESSy,Italy,2023-W45,SARS-CoV-2,BA.2,proportion,total,0.3
SARS-CoV-2 variant,TESSy,Italy,2023-W45,SARS-CoV-2,BA.2.75,proportion,total,2.6
SARS-CoV-2 variant,TESSy,Italy,2023-W45,SARS-CoV-2,BA.2.86,proportion,total,8
SARS-CoV-2 variant,TESSy,Italy,2023-W45,SARS-CoV-2,Other,proportion,total,2.2
SARS-CoV-2 variant,TESSy,Italy,2023-W45,SARS-CoV-2,XBB,proportion,total,25.6
SARS-CoV-2 variant,TESSy,Italy,2023-W45,SARS-CoV-2,XBB.1.5-like,proportion,total,0.3
SARS-CoV-2 variant,TESSy,Italy,2023-W45,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,61
SARS-CoV-2 variant,TESSy,Italy,2023-W44,SARS-CoV-2,BA.2.75,detections,total,13
SARS-CoV-2 variant,TESSy,Italy,2023-W44,SARS-CoV-2,BA.2.86,detections,total,20
SARS-CoV-2 variant,TESSy,Italy,2023-W44,SARS-CoV-2,BA.5,detections,total,1
SARS-CoV-2 variant,TESSy,Italy,2023-W44,SARS-CoV-2,Other,detections,total,18
SARS-CoV-2 variant,TESSy,Italy,2023-W44,SARS-CoV-2,XBB,detections,total,81
SARS-CoV-2 variant,TESSy,Italy,2023-W44,SARS-CoV-2,XBB.1.5-like,detections,total,1
SARS-CoV-2 variant,TESSy,Italy,2023-W44,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,236
SARS-CoV-2 variant,TESSy,Italy,2023-W44,SARS-CoV-2,BA.2.75,proportion,total,3.5
SARS-CoV-2 variant,TESSy,Italy,2023-W44,SARS-CoV-2,BA.2.86,proportion,total,5.4
SARS-CoV-2 variant,TESSy,Italy,2023-W44,SARS-CoV-2,BA.5,proportion,total,0.3
SARS-CoV-2 variant,TESSy,Italy,2023-W44,SARS-CoV-2,Other,proportion,total,4.9
SARS-CoV-2 variant,TESSy,Italy,2023-W44,SARS-CoV-2,XBB,proportion,total,21.9
SARS-CoV-2 variant,TESSy,Italy,2023-W44,SARS-CoV-2,XBB.1.5-like,proportion,total,0.3
SARS-CoV-2 variant,TESSy,Italy,2023-W44,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,63.8
SARS-CoV-2 variant,TESSy,Italy,2023-W43,SARS-CoV-2,BA.2.75,detections,total,9
SARS-CoV-2 variant,TESSy,Italy,2023-W43,SARS-CoV-2,BA.2.86,detections,total,14
SARS-CoV-2 variant,TESSy,Italy,2023-W43,SARS-CoV-2,Other,detections,total,11
SARS-CoV-2 variant,TESSy,Italy,2023-W43,SARS-CoV-2,XBB,detections,total,73
SARS-CoV-2 variant,TESSy,Italy,2023-W43,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,188
SARS-CoV-2 variant,TESSy,Italy,2023-W43,SARS-CoV-2,BA.2.75,proportion,total,3.1
SARS-CoV-2 variant,TESSy,Italy,2023-W43,SARS-CoV-2,BA.2.86,proportion,total,4.7
SARS-CoV-2 variant,TESSy,Italy,2023-W43,SARS-CoV-2,Other,proportion,total,3.7
SARS-CoV-2 variant,TESSy,Italy,2023-W43,SARS-CoV-2,XBB,proportion,total,24.7
SARS-CoV-2 variant,TESSy,Italy,2023-W43,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,63.7
SARS-CoV-2 variant,TESSy,Italy,2023-W42,SARS-CoV-2,BA.2,detections,total,3
SARS-CoV-2 variant,TESSy,Italy,2023-W42,SARS-CoV-2,BA.2.75,detections,total,32
SARS-CoV-2 variant,TESSy,Italy,2023-W42,SARS-CoV-2,BA.2.86,detections,total,15
SARS-CoV-2 variant,TESSy,Italy,2023-W42,SARS-CoV-2,BA.4,detections,total,1
SARS-CoV-2 variant,TESSy,Italy,2023-W42,SARS-CoV-2,BQ.1,detections,total,1
SARS-CoV-2 variant,TESSy,Italy,2023-W42,SARS-CoV-2,Other,detections,total,33
SARS-CoV-2 variant,TESSy,Italy,2023-W42,SARS-CoV-2,XBB,detections,total,221
SARS-CoV-2 variant,TESSy,Italy,2023-W42,SARS-CoV-2,XBB.1.5-like,detections,total,11
SARS-CoV-2 variant,TESSy,Italy,2023-W42,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,603
SARS-CoV-2 variant,TESSy,Italy,2023-W42,SARS-CoV-2,BA.2,proportion,total,0.3
SARS-CoV-2 variant,TESSy,Italy,2023-W42,SARS-CoV-2,BA.2.75,proportion,total,3.5
SARS-CoV-2 variant,TESSy,Italy,2023-W42,SARS-CoV-2,BA.2.86,proportion,total,1.6
SARS-CoV-2 variant,TESSy,Italy,2023-W42,SARS-CoV-2,BA.4,proportion,total,0.1
SARS-CoV-2 variant,TESSy,Italy,2023-W42,SARS-CoV-2,BQ.1,proportion,total,0.1
SARS-CoV-2 variant,TESSy,Italy,2023-W42,SARS-CoV-2,Other,proportion,total,3.6
SARS-CoV-2 variant,TESSy,Italy,2023-W42,SARS-CoV-2,XBB,proportion,total,24
SARS-CoV-2 variant,TESSy,Italy,2023-W42,SARS-CoV-2,XBB.1.5-like,proportion,total,1.2
SARS-CoV-2 variant,TESSy,Italy,2023-W42,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,65.5
SARS-CoV-2 variant,TESSy,Italy,2023-W41,SARS-CoV-2,BA.2,detections,total,2
SARS-CoV-2 variant,TESSy,Italy,2023-W41,SARS-CoV-2,BA.2.75,detections,total,14
SARS-CoV-2 variant,TESSy,Italy,2023-W41,SARS-CoV-2,BA.2.86,detections,total,9
SARS-CoV-2 variant,TESSy,Italy,2023-W41,SARS-CoV-2,Other,detections,total,11
SARS-CoV-2 variant,TESSy,Italy,2023-W41,SARS-CoV-2,XBB,detections,total,130
SARS-CoV-2 variant,TESSy,Italy,2023-W41,SARS-CoV-2,XBB.1.5-like,detections,total,3
SARS-CoV-2 variant,TESSy,Italy,2023-W41,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,272
SARS-CoV-2 variant,TESSy,Italy,2023-W41,SARS-CoV-2,BA.2,proportion,total,0.5
SARS-CoV-2 variant,TESSy,Italy,2023-W41,SARS-CoV-2,BA.2.75,proportion,total,3.2
SARS-CoV-2 variant,TESSy,Italy,2023-W41,SARS-CoV-2,BA.2.86,proportion,total,2
SARS-CoV-2 variant,TESSy,Italy,2023-W41,SARS-CoV-2,Other,proportion,total,2.5
SARS-CoV-2 variant,TESSy,Italy,2023-W41,SARS-CoV-2,XBB,proportion,total,29.5
SARS-CoV-2 variant,TESSy,Italy,2023-W41,SARS-CoV-2,XBB.1.5-like,proportion,total,0.7
SARS-CoV-2 variant,TESSy,Italy,2023-W41,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,61.7
SARS-CoV-2 variant,TESSy,Italy,2023-W40,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,TESSy,Italy,2023-W40,SARS-CoV-2,BA.2.75,detections,total,22
SARS-CoV-2 variant,TESSy,Italy,2023-W40,SARS-CoV-2,BA.2.86,detections,total,4
SARS-CoV-2 variant,TESSy,Italy,2023-W40,SARS-CoV-2,BA.5,detections,total,1
SARS-CoV-2 variant,TESSy,Italy,2023-W40,SARS-CoV-2,BQ.1,detections,total,2
SARS-CoV-2 variant,TESSy,Italy,2023-W40,SARS-CoV-2,Other,detections,total,20
SARS-CoV-2 variant,TESSy,Italy,2023-W40,SARS-CoV-2,XBB,detections,total,140
SARS-CoV-2 variant,TESSy,Italy,2023-W40,SARS-CoV-2,XBB.1.5-like,detections,total,4
SARS-CoV-2 variant,TESSy,Italy,2023-W40,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,326
SARS-CoV-2 variant,TESSy,Italy,2023-W40,SARS-CoV-2,BA.2,proportion,total,0.2
SARS-CoV-2 variant,TESSy,Italy,2023-W40,SARS-CoV-2,BA.2.75,proportion,total,4.2
SARS-CoV-2 variant,TESSy,Italy,2023-W40,SARS-CoV-2,BA.2.86,proportion,total,0.8
